계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,21193.0,19014.0,18656.0,19063.0,4849.0,4199.0,5026.0,4325.0
Operating Income,3106.0,1290.0,1671.0,1870.0,561.0,343.0,305.0,341.0
Oper.Income(Rep.),3106.0,1290.0,1671.0,nan,561.0,343.0,305.0,nan
Net Income,2337.0,1012.0,1305.0,1448.0,443.0,254.0,208.0,238.0
Net Income(Contr.),2337.0,1012.0,1305.0,1448.0,443.0,254.0,208.0,280.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,12896.0,12051.0,14998.0,14474.0,13948.0,14117.0,14998.0,nan
Total Liabilities,3393.0,2283.0,4202.0,2771.0,3633.0,3543.0,4202.0,nan
Total Equity,9504.0,9768.0,10796.0,11703.0,10315.0,10574.0,10796.0,nan
Net Income(Contr.),9504.0,9768.0,10796.0,11703.0,10315.0,10574.0,10796.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,81.0,81.0,81.0,80.0,81.0,81.0,81.0,nan
Total Debt/Equity,35.7,23.37,38.92,23.67,35.23,33.51,38.92,nan
Reserve Ratio,11586.46,11911.14,13175.54,nan,12583.9,12902.22,13175.54,nan
Oper.Income Margin,14.66,6.79,8.96,9.81,11.56,8.16,6.07,7.89
Net Income Margin,11.03,5.32,7.0,7.6,9.14,6.04,4.13,6.47
ROA,18.98,8.11,9.65,9.83,12.79,7.23,5.71,6.35
ROE,26.7,10.5,12.69,12.87,17.56,9.71,7.78,10.37
EPS(KRW),14368.0,6222.0,8024.0,8905.0,2724.0,1559.0,1277.0,1722.0
BPS(KRW),58432.0,60056.0,66378.0,71957.0,63420.0,65011.0,66378.0,nan
DPS(KRW),4500.0,1800.0,2400.0,2720.0,nan,nan,2400.0,nan
PER,4.99,13.95,7.09,5.63,nan,nan,nan,nan
PBR,1.23,1.45,0.86,0.7,1.28,0.99,0.86,nan
Issued Shares,16264.0,16264.0,16264.0,nan,16264.0,16264.0,16264.0,nan
Div Yield,6.28,2.07,4.22,nan,nan,nan,4.22,nan
