계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,311.0,425.0,582.0,nan,nan,nan,nan,nan
Operating Income,129.0,223.0,361.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),129.0,223.0,361.0,nan,nan,nan,0.0,nan
Net Income,115.0,216.0,326.0,nan,nan,nan,nan,nan
Net Income(Contr.),115.0,216.0,326.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,445.0,639.0,981.0,nan,nan,nan,981.0,nan
Total Liabilities,56.0,68.0,92.0,nan,nan,nan,92.0,nan
Total Equity,389.0,571.0,888.0,nan,nan,nan,888.0,nan
Net Income(Contr.),389.0,571.0,888.0,nan,nan,nan,888.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,58.0,58.0,58.0,nan,nan,nan,58.0,nan
Total Debt/Equity,14.38,11.83,10.4,nan,nan,nan,10.4,nan
Reserve Ratio,569.78,930.7,1471.69,nan,nan,nan,1471.69,nan
Oper.Income Margin,41.51,52.48,61.97,nan,nan,nan,nan,nan
Net Income Margin,36.88,50.71,56.09,nan,nan,nan,nan,nan
ROA,30.83,39.77,40.31,nan,nan,nan,nan,nan
ROE,35.06,44.89,44.73,nan,nan,nan,nan,nan
EPS(KRW),198.0,370.0,559.0,nan,nan,nan,0.0,nan
BPS(KRW),670.0,1031.0,1572.0,nan,nan,nan,1572.0,nan
DPS(KRW),10.0,18.0,20.0,nan,nan,nan,20.0,nan
PER,16.26,22.99,14.4,nan,nan,nan,nan,nan
PBR,4.81,8.25,5.12,nan,nan,nan,5.12,nan
Issued Shares,58133.0,58333.0,58419.0,nan,nan,nan,58419.0,nan
Div Yield,0.31,0.21,0.25,nan,nan,nan,0.25,nan
