계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1196.0,861.0,1114.0,nan,363.0,303.0,81.0,nan
Operating Income,54.0,67.0,100.0,nan,31.0,2.0,33.0,nan
Oper.Income(Rep.),54.0,67.0,100.0,nan,31.0,2.0,33.0,nan
Net Income,-117.0,10.0,42.0,nan,24.0,-30.0,16.0,nan
Net Income(Contr.),-108.0,12.0,41.0,nan,23.0,-30.0,16.0,nan
Net Income(Minor.),-9.0,-2.0,1.0,nan,1.0,nan,nan,nan
Total Assets,2014.0,1943.0,2001.0,nan,2044.0,1941.0,2001.0,nan
Total Liabilities,1390.0,1309.0,1311.0,nan,1349.0,1278.0,1311.0,nan
Total Equity,624.0,634.0,689.0,nan,695.0,663.0,689.0,nan
Net Income(Contr.),621.0,633.0,689.0,nan,695.0,663.0,689.0,nan
Net Income(Minor.),3.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,410.0,418.0,418.0,nan,418.0,418.0,418.0,nan
Total Debt/Equity,222.76,206.61,190.29,nan,194.19,192.65,190.29,nan
Reserve Ratio,51.61,51.48,64.74,nan,66.14,58.54,64.74,nan
Oper.Income Margin,4.55,7.79,9.0,nan,8.45,0.68,40.29,nan
Net Income Margin,-9.03,1.41,3.65,nan,6.26,-9.78,20.18,nan
ROA,-5.96,0.49,2.13,nan,4.75,-5.95,3.33,nan
ROE,-17.75,1.94,6.16,nan,13.32,-17.47,9.69,nan
EPS(KRW),-132.0,15.0,49.0,nan,27.0,-35.0,20.0,nan
BPS(KRW),758.0,757.0,824.0,nan,831.0,793.0,824.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,42.27,13.64,nan,nan,nan,nan,nan
PBR,0.72,0.81,0.81,nan,0.8,0.8,0.81,nan
Issued Shares,81950.0,83633.0,83669.0,nan,83648.0,83654.0,83669.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
