계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2876.0,1855.0,1182.0,nan,315.0,257.0,265.0,nan
Operating Income,89.0,-150.0,-258.0,nan,-59.0,-76.0,-69.0,nan
Oper.Income(Rep.),89.0,-150.0,-258.0,nan,-59.0,-76.0,-69.0,nan
Net Income,75.0,-154.0,-509.0,nan,-53.0,-76.0,-325.0,nan
Net Income(Contr.),75.0,-154.0,-509.0,nan,-53.0,-76.0,-325.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1932.0,1534.0,1053.0,nan,1468.0,1343.0,1053.0,nan
Total Liabilities,619.0,354.0,361.0,nan,331.0,320.0,361.0,nan
Total Equity,1313.0,1179.0,692.0,nan,1137.0,1023.0,692.0,nan
Net Income(Contr.),1313.0,1179.0,692.0,nan,1137.0,1023.0,692.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,429.0,429.0,429.0,nan,429.0,429.0,429.0,nan
Total Debt/Equity,47.14,30.06,52.17,nan,29.1,31.3,52.17,nan
Reserve Ratio,206.35,175.14,61.45,nan,165.24,138.57,61.45,nan
Oper.Income Margin,3.09,-8.09,-21.87,nan,-18.84,-29.53,-25.96,nan
Net Income Margin,2.62,-8.32,-43.1,nan,-16.77,-29.7,-122.76,nan
ROA,4.01,-8.9,-39.37,nan,-14.07,-21.69,-108.67,nan
ROE,5.91,-12.38,-54.42,nan,-18.32,-28.23,-151.84,nan
EPS(KRW),88.0,-180.0,-594.0,nan,-62.0,-89.0,-380.0,nan
BPS(KRW),1532.0,1376.0,807.0,nan,1326.0,1193.0,807.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,11.72,nan,nan,nan,nan,nan,nan,nan
PBR,0.67,0.9,1.07,nan,1.02,0.89,1.07,nan
Issued Shares,85728.0,85728.0,85728.0,nan,85728.0,85728.0,85728.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
