계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1939.0,3558.0,805.0,nan,200.0,204.0,194.0,nan
Operating Income,493.0,1428.0,-248.0,nan,-44.0,-71.0,-82.0,nan
Oper.Income(Rep.),493.0,1428.0,-248.0,nan,-44.0,-71.0,-82.0,nan
Net Income,407.0,1167.0,-114.0,nan,-58.0,-55.0,-14.0,nan
Net Income(Contr.),406.0,1164.0,-114.0,nan,-58.0,-54.0,-14.0,nan
Net Income(Minor.),0.0,2.0,-0.0,nan,-0.0,-0.0,0.0,nan
Total Assets,2492.0,3205.0,2950.0,nan,2980.0,2877.0,2950.0,nan
Total Liabilities,493.0,273.0,90.0,nan,94.0,96.0,90.0,nan
Total Equity,1999.0,2933.0,2860.0,nan,2886.0,2781.0,2860.0,nan
Net Income(Contr.),1999.0,2930.0,2857.0,nan,2883.0,2779.0,2857.0,nan
Net Income(Minor.),0.0,3.0,3.0,nan,3.0,2.0,3.0,nan
Capital Stock,66.0,66.0,73.0,nan,73.0,73.0,73.0,nan
Total Debt/Equity,24.66,9.29,3.14,nan,3.26,3.45,3.14,nan
Reserve Ratio,3023.13,4403.59,3934.54,nan,3931.82,3827.06,3934.54,nan
Oper.Income Margin,25.43,40.14,-30.79,nan,-21.86,-34.97,-42.18,nan
Net Income Margin,20.96,32.72,-14.12,nan,-29.17,-26.64,-7.3,nan
ROA,18.54,40.95,-3.7,nan,-7.35,-7.45,-1.94,nan
ROE,21.49,47.25,-3.93,nan,-8.0,-7.69,-2.01,nan
EPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
BPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
DPS(KRW),3000.0,2000.0,500.0,nan,nan,nan,500.0,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,nan,nan,nan,nan,nan,nan,nan
Issued Shares,nan,nan,nan,nan,nan,nan,nan,nan
Div Yield,45.9,9.63,4.39,nan,nan,nan,4.39,nan
