계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,637.0,803.0,736.0,nan,183.0,173.0,207.0,nan
Operating Income,65.0,92.0,44.0,nan,16.0,2.0,12.0,nan
Oper.Income(Rep.),65.0,92.0,44.0,nan,16.0,2.0,12.0,nan
Net Income,67.0,111.0,15.0,nan,3.0,3.0,-8.0,nan
Net Income(Contr.),67.0,111.0,15.0,nan,3.0,3.0,-8.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,829.0,914.0,1267.0,nan,1315.0,1306.0,1267.0,nan
Total Liabilities,223.0,202.0,483.0,nan,481.0,477.0,483.0,nan
Total Equity,606.0,712.0,784.0,nan,834.0,829.0,784.0,nan
Net Income(Contr.),606.0,712.0,784.0,nan,834.0,829.0,784.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,11.0,11.0,11.0,nan,11.0,11.0,11.0,nan
Total Debt/Equity,36.8,28.37,61.62,nan,57.71,57.53,61.62,nan
Reserve Ratio,5223.03,6158.83,7243.15,nan,7227.76,7296.76,7243.15,nan
Oper.Income Margin,10.22,11.48,5.96,nan,8.8,1.41,5.79,nan
Net Income Margin,10.55,13.83,1.97,nan,1.72,1.51,-3.88,nan
ROA,9.75,12.75,1.33,nan,0.96,0.8,-2.5,nan
ROE,14.86,16.86,1.94,nan,1.49,1.25,-3.99,nan
EPS(KRW),721.0,976.0,128.0,nan,28.0,23.0,-71.0,nan
BPS(KRW),5323.0,6259.0,7343.0,nan,7328.0,7397.0,7343.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,10.88,36.88,126.63,nan,nan,nan,nan,nan
PBR,1.47,5.75,2.2,nan,4.01,2.5,2.2,nan
Issued Shares,11381.0,11381.0,11381.0,nan,11381.0,11381.0,11381.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
