계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,42218.0,40066.0,42687.0,43284.0,11753.0,10495.0,8614.0,12245.0
Operating Income,4351.0,3035.0,3608.0,4996.0,1401.0,934.0,-360.0,1820.0
Oper.Income(Rep.),4351.0,3035.0,3608.0,nan,1401.0,934.0,-360.0,nan
Net Income,4675.0,1531.0,2077.0,3559.0,1004.0,534.0,-694.0,nan
Net Income(Contr.),3437.0,426.0,842.0,2319.0,560.0,133.0,-572.0,837.0
Net Income(Minor.),1238.0,1105.0,1235.0,nan,444.0,400.0,-122.0,nan
Total Assets,48218.0,49802.0,55364.0,54195.0,53448.0,52644.0,55364.0,nan
Total Liabilities,22472.0,24262.0,28001.0,24729.0,26155.0,25224.0,28001.0,nan
Total Equity,25746.0,25539.0,27363.0,29467.0,27294.0,27420.0,27363.0,nan
Net Income(Contr.),18766.0,19082.0,20052.0,21535.0,20431.0,20326.0,20052.0,nan
Net Income(Minor.),6980.0,6458.0,7311.0,7931.0,6863.0,7094.0,7311.0,nan
Capital Stock,611.0,611.0,611.0,609.0,611.0,611.0,611.0,nan
Total Debt/Equity,87.29,95.0,102.33,83.92,95.83,91.99,102.33,nan
Reserve Ratio,3003.17,3054.86,3306.86,nan,3262.07,3263.27,3306.86,nan
Oper.Income Margin,10.31,7.57,8.45,11.54,11.92,8.9,-4.18,14.86
Net Income Margin,8.14,1.06,1.97,5.36,4.76,1.27,-6.64,6.83
ROA,10.26,3.12,3.95,6.5,7.48,4.02,-5.14,nan
ROE,19.71,2.25,4.3,11.15,11.17,2.61,-11.33,16.69
EPS(KRW),5658.0,701.0,1398.0,3859.0,932.0,222.0,-951.0,1392.0
BPS(KRW),31217.0,31737.0,34646.0,37114.0,34191.0,34203.0,34646.0,nan
DPS(KRW),1580.0,1090.0,1200.0,1548.0,nan,340.0,860.0,nan
PER,5.88,55.22,28.83,9.19,nan,nan,nan,nan
PBR,1.07,1.22,1.16,0.96,1.17,1.24,1.16,nan
Issued Shares,60752.0,60752.0,60096.0,nan,60096.0,60096.0,60096.0,nan
Div Yield,4.75,2.82,2.98,nan,nan,0.8,2.13,nan
