계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,136.0,687.0,808.0,nan,nan,nan,nan,nan
Operating Income,-158.0,64.0,20.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-158.0,64.0,20.0,nan,nan,nan,0.0,nan
Net Income,-122.0,72.0,31.0,nan,nan,nan,nan,nan
Net Income(Contr.),-122.0,72.0,31.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1100.0,1434.0,1537.0,nan,nan,nan,1537.0,nan
Total Liabilities,330.0,589.0,674.0,nan,nan,nan,674.0,nan
Total Equity,770.0,845.0,863.0,nan,nan,nan,863.0,nan
Net Income(Contr.),770.0,845.0,863.0,nan,nan,nan,863.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,70.0,70.0,70.0,nan,nan,nan,70.0,nan
Total Debt/Equity,42.9,69.63,78.13,nan,nan,nan,78.13,nan
Reserve Ratio,1091.74,1179.73,1203.11,nan,nan,nan,1203.11,nan
Oper.Income Margin,-115.82,9.35,2.47,nan,nan,nan,nan,nan
Net Income Margin,-89.66,10.5,3.86,nan,nan,nan,nan,nan
ROA,-11.82,5.69,2.1,nan,nan,nan,nan,nan
ROE,-14.62,8.93,3.65,nan,nan,nan,nan,nan
EPS(KRW),-873.0,515.0,223.0,nan,nan,nan,0.0,nan
BPS(KRW),5959.0,6399.0,6516.0,nan,nan,nan,6516.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,13.46,24.24,nan,nan,nan,nan,nan
PBR,1.85,1.08,0.83,nan,nan,nan,0.83,nan
Issued Shares,14000.0,14000.0,14000.0,nan,nan,nan,14000.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
