계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,9090.0,8798.0,9578.0,10349.0,2484.0,2322.0,2271.0,2812.0
Operating Income,-329.0,170.0,355.0,429.0,86.0,75.0,69.0,128.0
Oper.Income(Rep.),-329.0,170.0,355.0,nan,86.0,75.0,69.0,nan
Net Income,-227.0,406.0,403.0,310.0,174.0,38.0,68.0,nan
Net Income(Contr.),11.0,470.0,336.0,220.0,153.0,47.0,48.0,nan
Net Income(Minor.),-237.0,-64.0,67.0,nan,21.0,-9.0,20.0,nan
Total Assets,13764.0,14560.0,14958.0,15350.0,14896.0,14858.0,14958.0,nan
Total Liabilities,5778.0,6325.0,6460.0,6630.0,6472.0,6398.0,6460.0,nan
Total Equity,7985.0,8235.0,8498.0,8720.0,8424.0,8460.0,8498.0,nan
Net Income(Contr.),5289.0,5630.0,5875.0,6010.0,5802.0,5847.0,5875.0,nan
Net Income(Minor.),2697.0,2605.0,2623.0,2710.0,2623.0,2614.0,2623.0,nan
Capital Stock,125.0,125.0,125.0,130.0,125.0,125.0,125.0,nan
Total Debt/Equity,72.36,76.81,76.02,76.03,76.83,75.62,76.02,nan
Reserve Ratio,4209.7,4524.54,4720.53,nan,4661.86,4698.01,4720.53,nan
Oper.Income Margin,-3.62,1.93,3.71,4.15,3.45,3.22,3.05,4.55
Net Income Margin,0.12,5.34,3.51,2.13,6.16,2.01,2.12,nan
ROA,-1.65,2.87,2.73,2.05,4.72,1.01,1.83,nan
ROE,0.2,8.61,5.84,3.7,10.69,3.2,3.29,nan
EPS(KRW),214.0,9383.0,6706.0,4391.0,3056.0,931.0,963.0,nan
BPS(KRW),107743.0,115613.0,120513.0,123208.0,119047.0,119950.0,120513.0,nan
DPS(KRW),1400.0,1400.0,1400.0,1400.0,nan,nan,1400.0,nan
PER,247.12,6.31,7.11,10.35,nan,nan,nan,nan
PBR,0.49,0.51,0.4,0.37,0.45,0.49,0.4,nan
Issued Shares,5010.0,5010.0,5010.0,nan,5010.0,5010.0,5010.0,nan
Div Yield,2.64,2.36,2.94,nan,nan,nan,2.94,nan
