계정,2022/03,2023/03,2024/03,2025/03(E),2024/06,2024/09,2024/12,2025/03(E)
Operating Revenue,315.0,254.0,297.0,nan,49.0,79.0,47.0,nan
Operating Income,138.0,45.0,63.0,nan,-25.0,0.0,0.0,nan
Oper.Income(Rep.),138.0,45.0,63.0,nan,-25.0,0.0,0.0,nan
Net Income,107.0,34.0,43.0,nan,-19.0,4.0,1.0,nan
Net Income(Contr.),107.0,34.0,43.0,nan,-19.0,4.0,1.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,786.0,776.0,946.0,nan,961.0,930.0,984.0,nan
Total Liabilities,96.0,73.0,200.0,nan,238.0,211.0,244.0,nan
Total Equity,690.0,704.0,746.0,nan,723.0,718.0,739.0,nan
Net Income(Contr.),690.0,704.0,746.0,nan,723.0,718.0,739.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,266.0,266.0,266.0,nan,266.0,266.0,266.0,nan
Total Debt/Equity,13.85,10.31,26.82,nan,32.95,29.43,33.05,nan
Reserve Ratio,159.41,164.34,180.37,nan,171.54,169.84,177.74,nan
Oper.Income Margin,43.87,17.89,21.28,nan,-50.56,0.43,0.22,nan
Net Income Margin,34.0,13.6,14.4,nan,-38.02,5.58,2.32,nan
ROA,13.94,4.42,4.98,nan,-7.78,1.86,0.46,nan
ROE,16.52,4.95,5.91,nan,-10.1,2.44,0.6,nan
EPS(KRW),201.0,65.0,81.0,nan,-35.0,8.0,2.0,nan
BPS(KRW),1297.0,1322.0,1402.0,nan,1358.0,1349.0,1389.0,nan
DPS(KRW),50.0,60.0,20.0,nan,nan,nan,nan,nan
PER,18.4,36.97,26.58,nan,nan,nan,nan,nan
PBR,2.85,1.81,1.53,nan,1.51,1.27,0.95,nan
Issued Shares,53234.0,53234.0,53234.0,nan,53234.0,53234.0,53234.0,nan
Div Yield,1.35,2.51,0.93,nan,nan,nan,nan,nan
