계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,295.0,997.0,1216.0,nan,268.0,383.0,319.0,nan
Operating Income,-287.0,22.0,96.0,nan,8.0,52.0,29.0,nan
Oper.Income(Rep.),-287.0,22.0,96.0,nan,8.0,52.0,29.0,nan
Net Income,-1705.0,-167.0,48.0,nan,110.0,253.0,-535.0,nan
Net Income(Contr.),-1620.0,-157.0,19.0,nan,109.0,242.0,-546.0,nan
Net Income(Minor.),-85.0,-10.0,28.0,nan,1.0,11.0,11.0,nan
Total Assets,4263.0,4084.0,4075.0,nan,4451.0,4762.0,4075.0,nan
Total Liabilities,466.0,442.0,370.0,nan,439.0,518.0,370.0,nan
Total Equity,3796.0,3642.0,3704.0,nan,4012.0,4245.0,3704.0,nan
Net Income(Contr.),3843.0,3686.0,3681.0,nan,4004.0,4233.0,3681.0,nan
Net Income(Minor.),-46.0,-44.0,23.0,nan,8.0,12.0,23.0,nan
Capital Stock,232.0,233.0,233.0,nan,233.0,233.0,233.0,nan
Total Debt/Equity,12.28,12.13,10.0,nan,10.94,12.19,10.0,nan
Reserve Ratio,1669.27,1591.47,1585.84,nan,1726.62,1822.34,1585.84,nan
Oper.Income Margin,-97.29,2.16,7.9,nan,2.81,13.6,9.15,nan
Net Income Margin,-549.83,-15.74,1.6,nan,40.6,63.09,-171.05,nan
ROA,-38.21,-4.01,1.16,nan,10.03,21.93,-48.47,nan
ROE,-41.67,-4.17,0.53,nan,11.03,23.46,-55.2,nan
EPS(KRW),-4604.0,-338.0,42.0,nan,234.0,518.0,-1170.0,nan
BPS(KRW),8846.0,8457.0,8429.0,nan,9133.0,9612.0,8429.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,130.38,nan,nan,nan,nan,nan
PBR,1.19,0.81,0.65,nan,0.66,0.6,0.65,nan
Issued Shares,46423.0,46582.0,46676.0,nan,46612.0,46676.0,46676.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
