계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,21045.0,27028.0,33223.0,40398.0,9169.0,7887.0,8157.0,9602.0
Operating Income,1330.0,3152.0,6690.0,8984.0,2101.0,1638.0,1663.0,1984.0
Oper.Income(Rep.),1330.0,3152.0,6690.0,nan,2101.0,1638.0,1663.0,nan
Net Income,1620.0,2595.0,4984.0,6771.0,1612.0,1166.0,1272.0,1498.0
Net Income(Contr.),1625.0,2592.0,5016.0,6804.0,1615.0,1169.0,1293.0,1508.0
Net Income(Minor.),-5.0,3.0,-32.0,nan,-3.0,-2.0,-21.0,nan
Total Assets,24350.0,29102.0,37955.0,43885.0,33190.0,33525.0,37955.0,nan
Total Liabilities,16039.0,18531.0,22880.0,23943.0,20265.0,19556.0,22880.0,nan
Total Equity,8312.0,10570.0,15075.0,19942.0,12924.0,13969.0,15075.0,nan
Net Income(Contr.),8226.0,10481.0,15018.0,19949.0,12844.0,13890.0,15018.0,nan
Net Income(Minor.),86.0,89.0,57.0,-7.0,81.0,78.0,57.0,nan
Capital Stock,1802.0,1802.0,1802.0,1801.0,1802.0,1802.0,1802.0,nan
Total Debt/Equity,192.96,175.31,151.77,120.06,156.8,140.0,151.77,nan
Reserve Ratio,364.85,490.0,741.69,nan,621.07,679.13,741.69,nan
Oper.Income Margin,6.32,11.66,20.14,22.24,22.91,20.77,20.39,20.66
Net Income Margin,7.72,9.59,15.1,16.84,17.61,14.81,15.85,15.7
ROA,6.97,9.71,14.87,16.55,20.01,13.98,14.23,15.78
ROE,22.12,27.71,39.34,38.92,53.84,34.97,35.77,40.16
EPS(KRW),4508.0,7189.0,13914.0,18876.0,4479.0,3242.0,3586.0,4182.0
BPS(KRW),23242.0,29500.0,42085.0,55766.0,36053.0,38957.0,42085.0,nan
DPS(KRW),500.0,1000.0,5350.0,4846.0,nan,1100.0,4250.0,nan
PER,9.43,11.43,27.45,17.67,nan,nan,nan,nan
PBR,1.83,2.79,9.08,5.98,8.6,8.46,9.08,nan
Issued Shares,36047.0,36047.0,36047.0,nan,36047.0,36047.0,36047.0,nan
Div Yield,1.18,1.22,1.4,nan,nan,0.33,1.11,nan
