계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,21,29,66.0,nan,nan,nan,nan,nan
Operating Income,-33,-35,-97.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-33,-35,-97.0,nan,nan,nan,0.0,nan
Net Income,-44,-83,-95.0,nan,nan,nan,nan,nan
Net Income(Contr.),-44,-83,-95.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,79,113,223.0,nan,nan,nan,223.0,nan
Total Liabilities,196,27,32.0,nan,nan,nan,32.0,nan
Total Equity,-118,86,192.0,nan,nan,nan,192.0,nan
Net Income(Contr.),-118,86,192.0,nan,nan,nan,192.0,nan
Net Income(Minor.),0,0,0.0,nan,nan,nan,0.0,nan
Capital Stock,5,37,43.0,nan,nan,nan,43.0,nan
Total Debt/Equity,Completely Impaired capital,31.88,16.66,nan,nan,nan,16.66,nan
Reserve Ratio,nan,133.84,342.83,nan,nan,nan,342.83,nan
Oper.Income Margin,-162.65,-120.81,-146.9,nan,nan,nan,nan,nan
Net Income Margin,-215.50,-284.58,-144.2,nan,nan,nan,nan,nan
ROA,N/A(IFRS),-86.81,-56.41,nan,nan,nan,nan,nan
ROE,N/A(IFRS),Completely Impaired capital,-68.46,nan,nan,nan,nan,nan
EPS(KRW),-669,-1228,-1177.0,nan,nan,nan,0.0,nan
BPS(KRW),-1771,1169,2214.0,nan,nan,nan,2214.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,nan,3.69,nan,nan,nan,3.69,nan
Issued Shares,4983,7314,8651.0,nan,nan,nan,8651.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
