계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,61270.0,65804.0,69957.0,72524.0,17289.0,18070.0,18464.0,17131.0
Operating Income,668.0,993.0,1335.0,1377.0,365.0,372.0,318.0,299.0
Oper.Income(Rep.),668.0,993.0,1335.0,nan,365.0,372.0,318.0,nan
Net Income,787.0,834.0,1210.0,1086.0,308.0,397.0,158.0,250.0
Net Income(Contr.),787.0,837.0,1211.0,1086.0,309.0,397.0,157.0,276.0
Net Income(Minor.),-0.0,-3.0,-1.0,nan,-2.0,0.0,1.0,nan
Total Assets,18313.0,20597.0,20623.0,21601.0,24429.0,19998.0,20623.0,nan
Total Liabilities,13947.0,14791.0,14070.0,13627.0,17691.0,13046.0,14070.0,nan
Total Equity,4366.0,5806.0,6553.0,7974.0,6738.0,6952.0,6553.0,nan
Net Income(Contr.),4330.0,5774.0,6520.0,8110.0,6706.0,6921.0,6520.0,nan
Net Income(Minor.),36.0,33.0,34.0,-136.0,32.0,31.0,34.0,nan
Capital Stock,661.0,661.0,661.0,660.0,661.0,661.0,661.0,nan
Total Debt/Equity,319.45,254.73,214.7,170.89,262.55,187.65,214.7,nan
Reserve Ratio,586.51,804.73,917.52,nan,945.73,978.14,917.52,nan
Oper.Income Margin,1.09,1.51,1.91,1.9,2.11,2.06,1.72,1.75
Net Income Margin,1.28,1.27,1.73,1.5,1.79,2.2,0.85,1.61
ROA,4.45,4.29,5.87,5.15,5.15,7.16,3.11,4.85
ROE,19.83,16.57,19.7,14.85,19.21,23.3,9.36,16.91
EPS(KRW),5950.0,6326.0,9152.0,8209.0,2336.0,3001.0,1189.0,2084.0
BPS(KRW),34326.0,45236.0,50876.0,62897.0,52287.0,53907.0,50876.0,nan
DPS(KRW),600.0,600.0,700.0,717.0,nan,nan,700.0,nan
PER,2.72,2.98,2.09,2.56,nan,nan,nan,nan
PBR,0.47,0.42,0.38,0.33,0.43,0.35,0.38,nan
Issued Shares,13229.0,13229.0,13229.0,nan,13229.0,13229.0,13229.0,nan
Div Yield,3.7,3.18,3.66,nan,nan,nan,3.66,nan
