계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,7605.0,8596.0,10171.0,11432.0,2556.0,2710.0,2569.0,2686.0
Operating Income,566.0,683.0,705.0,869.0,201.0,195.0,146.0,183.0
Oper.Income(Rep.),566.0,683.0,705.0,nan,201.0,195.0,146.0,nan
Net Income,419.0,402.0,696.0,589.0,237.0,94.0,132.0,128.0
Net Income(Contr.),419.0,402.0,696.0,589.0,236.0,94.0,132.0,128.0
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,nan,0.0,nan
Total Assets,8924.0,9155.0,11641.0,10410.0,10297.0,10093.0,11641.0,nan
Total Liabilities,3760.0,3663.0,3796.0,3810.0,4395.0,4103.0,3796.0,nan
Total Equity,5164.0,5493.0,7845.0,6600.0,5902.0,5991.0,7845.0,nan
Net Income(Contr.),5159.0,5488.0,7845.0,6590.0,5902.0,5991.0,7845.0,nan
Net Income(Minor.),5.0,5.0,0.0,10.0,0.0,0.0,0.0,nan
Capital Stock,343.0,343.0,434.0,430.0,343.0,343.0,434.0,nan
Total Debt/Equity,72.8,66.68,48.39,57.73,74.47,68.49,48.39,nan
Reserve Ratio,1477.87,1573.46,1767.8,nan,1694.07,1719.96,1767.8,nan
Oper.Income Margin,7.44,7.94,6.93,7.6,7.87,7.18,5.66,6.81
Net Income Margin,5.51,4.68,6.85,5.15,9.25,3.45,5.15,4.77
ROA,4.87,4.45,6.7,5.34,9.32,3.67,4.87,4.4
ROE,8.47,7.55,10.45,8.16,16.35,6.29,7.65,6.53
EPS(KRW),610.0,585.0,980.0,685.0,344.0,136.0,169.0,149.0
BPS(KRW),7889.0,8367.0,9339.0,7985.0,8970.0,9100.0,9339.0,nan
DPS(KRW),100.0,100.0,100.0,100.0,nan,nan,100.0,nan
PER,14.85,20.32,10.5,12.58,nan,nan,nan,nan
PBR,1.15,1.42,1.1,1.08,1.07,1.19,1.1,nan
Issued Shares,68690.0,68690.0,86787.0,nan,68690.0,68690.0,86787.0,nan
Div Yield,1.1,0.84,0.97,nan,nan,nan,0.97,nan
