계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,134.0,145.0,152.0,nan,nan,nan,nan,nan
Operating Income,-11.0,0.0,3.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-11.0,0.0,3.0,nan,nan,nan,0.0,nan
Net Income,42.0,82.0,55.0,nan,nan,nan,nan,nan
Net Income(Contr.),42.0,82.0,55.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1133.0,1210.0,1251.0,nan,nan,nan,1251.0,nan
Total Liabilities,27.0,24.0,11.0,nan,nan,nan,11.0,nan
Total Equity,1107.0,1187.0,1240.0,nan,nan,nan,1240.0,nan
Net Income(Contr.),1107.0,1187.0,1240.0,nan,nan,nan,1240.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,614.0,614.0,614.0,nan,nan,nan,614.0,nan
Total Debt/Equity,2.4,2.01,0.91,nan,nan,nan,0.91,nan
Reserve Ratio,86.55,99.57,108.23,nan,nan,nan,108.23,nan
Oper.Income Margin,-8.01,0.1,2.1,nan,nan,nan,nan,nan
Net Income Margin,31.14,56.48,36.36,nan,nan,nan,nan,nan
ROA,3.78,7.0,4.48,nan,nan,nan,nan,nan
ROE,3.87,7.15,4.54,nan,nan,nan,nan,nan
EPS(KRW),69.0,134.0,90.0,nan,nan,nan,0.0,nan
BPS(KRW),1865.0,1996.0,2082.0,nan,nan,nan,2082.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,13.25,6.73,9.89,nan,nan,nan,nan,nan
PBR,0.49,0.45,0.43,nan,nan,nan,0.43,nan
Issued Shares,61366.0,61366.0,61366.0,nan,nan,nan,61366.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
