계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,75162.0,83931.0,88482.0,93636.0,21474.0,21717.0,24218.0,21963.0
Operating Income,2481.0,2793.0,3588.0,4012.0,896.0,825.0,1110.0,820.0
Oper.Income(Rep.),2481.0,2793.0,3588.0,nan,896.0,825.0,1110.0,nan
Net Income,1183.0,1546.0,1582.0,2571.0,119.0,-492.0,498.0,460.0
Net Income(Contr.),983.0,1356.0,1299.0,2301.0,45.0,-567.0,425.0,478.0
Net Income(Minor.),200.0,190.0,283.0,nan,74.0,75.0,73.0,nan
Total Assets,58458.0,62867.0,70520.0,70053.0,68172.0,66344.0,70520.0,nan
Total Liabilities,35721.0,39305.0,43793.0,42279.0,42234.0,41442.0,43793.0,nan
Total Equity,22737.0,23562.0,26728.0,27774.0,25938.0,24902.0,26728.0,nan
Net Income(Contr.),21574.0,22307.0,25186.0,25729.0,24546.0,23458.0,25186.0,nan
Net Income(Minor.),1163.0,1255.0,1542.0,2045.0,1392.0,1445.0,1542.0,nan
Capital Stock,470.0,470.0,470.0,470.0,470.0,470.0,470.0,nan
Total Debt/Equity,157.1,166.82,163.85,152.23,162.82,166.42,163.85,nan
Reserve Ratio,4499.02,4650.52,5263.51,nan,5127.41,4895.55,5263.51,nan
Oper.Income Margin,3.3,3.33,4.05,4.28,4.17,3.8,4.58,3.73
Net Income Margin,1.31,1.62,1.47,2.46,0.21,-2.61,1.76,2.18
ROA,2.05,2.55,2.37,3.66,0.69,-2.92,2.91,2.61
ROE,4.78,6.18,5.47,9.04,0.73,-9.44,6.99,7.59
EPS(KRW),2093.0,2887.0,2767.0,4901.0,95.0,-1206.0,905.0,1018.0
BPS(KRW),45990.0,47505.0,53635.0,54793.0,52274.0,49956.0,53635.0,nan
DPS(KRW),500.0,600.0,700.0,825.0,nan,nan,700.0,nan
PER,19.25,13.63,14.69,7.22,nan,nan,nan,nan
PBR,0.88,0.83,0.76,0.65,0.84,0.74,0.76,nan
Issued Shares,46957.0,46957.0,46957.0,nan,46957.0,46957.0,46957.0,nan
Div Yield,1.24,1.52,1.72,nan,nan,nan,1.72,nan
