계정,2022/09,2023/09,2024/09,2025/09(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2350.0,2510.0,2595.0,nan,690.0,671.0,636.0,nan
Operating Income,-0.0,59.0,124.0,nan,55.0,31.0,15.0,nan
Oper.Income(Rep.),-0.0,59.0,124.0,nan,55.0,31.0,15.0,nan
Net Income,-205.0,-85.0,60.0,nan,35.0,17.0,19.0,nan
Net Income(Contr.),-132.0,-68.0,36.0,nan,22.0,11.0,16.0,nan
Net Income(Minor.),-73.0,-17.0,24.0,nan,13.0,6.0,3.0,nan
Total Assets,3073.0,2963.0,2828.0,nan,2879.0,2828.0,2861.0,nan
Total Liabilities,1737.0,1735.0,1579.0,nan,1633.0,1579.0,1618.0,nan
Total Equity,1336.0,1228.0,1249.0,nan,1246.0,1249.0,1243.0,nan
Net Income(Contr.),865.0,801.0,815.0,nan,811.0,815.0,809.0,nan
Net Income(Minor.),471.0,428.0,434.0,nan,435.0,434.0,434.0,nan
Capital Stock,50.0,50.0,50.0,nan,50.0,50.0,50.0,nan
Total Debt/Equity,130.04,141.27,126.39,nan,131.08,126.39,130.2,nan
Reserve Ratio,1684.61,1553.18,1581.76,nan,1573.5,1581.76,1569.53,nan
Oper.Income Margin,0.0,2.35,4.76,nan,7.94,4.68,2.34,nan
Net Income Margin,-5.63,-2.7,1.38,nan,3.18,1.63,2.47,nan
ROA,-6.36,-2.81,2.06,nan,4.89,2.34,2.69,nan
ROE,-13.84,-8.14,4.44,nan,10.94,5.37,7.74,nan
EPS(KRW),-13226.0,-6781.0,3588.0,nan,2194.0,1092.0,1572.0,nan
BPS(KRW),89231.0,82659.0,84088.0,nan,83675.0,84088.0,83477.0,nan
DPS(KRW),1300.0,1300.0,1500.0,nan,nan,1000.0,nan,nan
PER,nan,nan,16.75,nan,nan,nan,nan,nan
PBR,0.65,0.98,0.71,nan,0.73,0.71,0.7,nan
Issued Shares,1000.0,1000.0,1000.0,nan,1000.0,1000.0,1000.0,nan
Div Yield,2.24,1.61,2.5,nan,nan,1.66,nan,nan
