계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Interest Income,25262.0,33959.0,36358.0,36440.0,9007.0,9099.0,9084.0,9133.0
Operating Income,8258.0,8000.0,9061.0,9444.0,2588.0,2610.0,1583.0,2329.0
Oper.Income(Rep.),8258.0,8000.0,9061.0,nan,2588.0,2610.0,1583.0,nan
Net Income,6183.0,6039.0,6930.0,7066.0,2007.0,1975.0,1187.0,1784.0
Net Income(Contr.),6010.0,5860.0,6775.0,6908.0,1969.0,1930.0,1144.0,1725.0
Net Income(Minor.),172.0,179.0,155.0,nan,38.0,45.0,43.0,nan
Total Assets,598282.0,634040.0,667219.0,693489.0,657122.0,655173.0,667219.0,nan
Total Liabilities,550652.0,582880.0,609971.0,631824.0,605125.0,600325.0,609971.0,nan
Total Equity,47630.0,51160.0,57248.0,61767.0,51998.0,54849.0,57248.0,nan
Net Income(Contr.),45771.0,50028.0,55806.0,60332.0,50709.0,53594.0,55806.0,nan
Net Income(Minor.),1859.0,1132.0,1442.0,1435.0,1288.0,1254.0,1442.0,nan
Capital Stock,9849.0,9849.0,9849.0,9838.0,9849.0,9849.0,9849.0,nan
Total Debt/Equity,1156.1,1139.34,1065.49,1022.92,1163.75,1094.51,1065.49,nan
Reserve Ratio,366.27,412.51,472.2,nan,417.52,447.21,472.2,nan
Oper.Income Margin,25.84,19.08,19.6,25.92,22.03,22.75,13.63,25.5
Net Income Margin,18.81,13.97,14.65,18.96,16.76,16.82,9.85,18.88
ROA,1.06,0.98,1.07,1.04,1.24,1.2,0.72,1.07
ROE,13.76,12.23,12.8,11.9,15.58,14.81,8.36,12.36
EPS(KRW),3051.0,2975.0,3469.0,3561.0,1009.0,990.0,586.0,889.0
BPS(KRW),23313.0,25626.0,28889.0,31398.0,26128.0,27627.0,28889.0,nan
DPS(KRW),835.0,855.0,995.0,1036.0,105.0,105.0,680.0,nan
PER,2.59,3.83,4.69,4.99,nan,nan,nan,nan
PBR,0.34,0.44,0.56,0.57,0.56,0.55,0.56,nan
Issued Shares,196983.0,196983.0,195083.0,nan,195083.0,195083.0,195083.0,nan
Div Yield,10.58,7.51,6.11,nan,0.72,0.69,4.18,nan
