계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3196.0,2267.0,2757.0,nan,nan,nan,nan,nan
Operating Income,1270.0,667.0,807.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),1270.0,667.0,807.0,nan,nan,nan,0.0,nan
Net Income,941.0,612.0,720.0,nan,nan,nan,nan,nan
Net Income(Contr.),941.0,612.0,720.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,4805.0,4955.0,5635.0,nan,nan,nan,5635.0,nan
Total Liabilities,637.0,372.0,473.0,nan,nan,nan,473.0,nan
Total Equity,4169.0,4583.0,5163.0,nan,nan,nan,5163.0,nan
Net Income(Contr.),4169.0,4583.0,5163.0,nan,nan,nan,5163.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,58.0,58.0,58.0,nan,nan,nan,58.0,nan
Total Debt/Equity,15.27,8.12,9.16,nan,nan,nan,9.16,nan
Reserve Ratio,7041.3,7750.46,8743.76,nan,nan,nan,8743.76,nan
Oper.Income Margin,39.75,29.43,29.29,nan,nan,nan,nan,nan
Net Income Margin,29.43,27.02,26.11,nan,nan,nan,nan,nan
ROA,21.62,12.55,13.6,nan,nan,nan,nan,nan
ROE,24.87,14.0,14.78,nan,nan,nan,nan,nan
EPS(KRW),8056.0,5246.0,6167.0,nan,nan,nan,0.0,nan
BPS(KRW),35707.0,39252.0,44219.0,nan,nan,nan,44219.0,nan
DPS(KRW),1700.0,1200.0,1410.0,nan,nan,nan,1410.0,nan
PER,11.74,21.22,11.5,nan,nan,nan,nan,nan
PBR,2.65,2.84,1.6,nan,nan,nan,1.6,nan
Issued Shares,11675.0,11675.0,11675.0,nan,nan,nan,11675.0,nan
Div Yield,1.8,1.08,1.99,nan,nan,nan,1.99,nan
