계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1205.0,1369.0,1545.0,nan,390.0,395.0,354.0,nan
Operating Income,18.0,19.0,29.0,nan,17.0,6.0,-3.0,nan
Oper.Income(Rep.),18.0,19.0,29.0,nan,17.0,6.0,-3.0,nan
Net Income,-22.0,-3.0,66.0,nan,40.0,-9.0,0.0,nan
Net Income(Contr.),-22.0,-3.0,66.0,nan,40.0,-9.0,0.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1266.0,1241.0,1250.0,nan,1407.0,1321.0,1250.0,nan
Total Liabilities,441.0,222.0,163.0,nan,308.0,232.0,163.0,nan
Total Equity,825.0,1020.0,1087.0,nan,1099.0,1089.0,1087.0,nan
Net Income(Contr.),825.0,1020.0,1087.0,nan,1099.0,1089.0,1087.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,796.0,914.0,914.0,nan,914.0,914.0,914.0,nan
Total Debt/Equity,53.46,21.74,14.97,nan,28.07,21.31,14.97,nan
Reserve Ratio,3.62,11.54,18.93,nan,20.19,19.14,18.93,nan
Oper.Income Margin,1.48,1.39,1.87,nan,4.28,1.61,-0.95,nan
Net Income Margin,-1.84,-0.25,4.26,nan,10.24,-2.19,0.1,nan
ROA,-1.81,-0.28,5.29,nan,11.68,-2.54,0.12,nan
ROE,-2.6,-0.37,6.25,nan,14.76,-3.17,0.14,nan
EPS(KRW),-70.0,-9.0,180.0,nan,109.0,-24.0,1.0,nan
BPS(KRW),2590.0,2788.0,2973.0,nan,3005.0,2979.0,2973.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,11.25,nan,nan,nan,nan,nan
PBR,1.15,1.0,0.68,nan,1.1,1.01,0.68,nan
Issued Shares,31847.0,36574.0,36574.0,nan,36574.0,36574.0,36574.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
