계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1620.0,1369.0,1421.0,nan,389.0,333.0,372.0,nan
Operating Income,145.0,136.0,62.0,nan,19.0,11.0,19.0,nan
Oper.Income(Rep.),145.0,136.0,62.0,nan,19.0,11.0,19.0,nan
Net Income,84.0,122.0,57.0,nan,15.0,11.0,14.0,nan
Net Income(Contr.),84.0,122.0,57.0,nan,15.0,11.0,15.0,nan
Net Income(Minor.),nan,1.0,0.0,nan,0.0,-0.0,-0.0,nan
Total Assets,1477.0,2662.0,2531.0,nan,2680.0,2489.0,2531.0,nan
Total Liabilities,486.0,631.0,460.0,nan,633.0,431.0,460.0,nan
Total Equity,991.0,2031.0,2072.0,nan,2047.0,2058.0,2072.0,nan
Net Income(Contr.),991.0,1805.0,1846.0,nan,1821.0,1832.0,1846.0,nan
Net Income(Minor.),0.0,226.0,226.0,nan,226.0,226.0,226.0,nan
Capital Stock,264.0,338.0,338.0,nan,338.0,338.0,338.0,nan
Total Debt/Equity,49.0,31.09,22.2,nan,30.92,20.94,22.2,nan
Reserve Ratio,275.31,433.59,445.66,nan,438.21,441.48,445.66,nan
Oper.Income Margin,8.93,9.91,4.36,nan,5.0,3.18,5.24,nan
Net Income Margin,5.19,8.88,3.99,nan,3.8,3.35,3.95,nan
ROA,6.04,5.91,2.19,nan,2.32,1.67,2.3,nan
ROE,9.63,8.7,3.11,nan,3.27,2.44,3.2,nan
EPS(KRW),164.0,214.0,84.0,nan,22.0,16.0,22.0,nan
BPS(KRW),1877.0,2668.0,2728.0,nan,2691.0,2707.0,2728.0,nan
DPS(KRW),24.0,22.0,nan,nan,nan,nan,nan,nan
PER,nan,207.28,140.48,nan,nan,nan,nan,nan
PBR,nan,16.62,4.32,nan,8.79,6.81,4.32,nan
Issued Shares,52826.0,67653.0,67653.0,nan,67653.0,67653.0,67653.0,nan
Div Yield,nan,0.05,nan,nan,nan,nan,nan,nan
