계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,10744.0,10293.0,10087.0,nan,2577.0,2437.0,2560.0,nan
Operating Income,288.0,90.0,230.0,nan,57.0,37.0,66.0,nan
Oper.Income(Rep.),288.0,90.0,230.0,nan,57.0,37.0,66.0,nan
Net Income,180.0,-27.0,114.0,nan,23.0,13.0,41.0,nan
Net Income(Contr.),182.0,-27.0,110.0,nan,22.0,9.0,41.0,nan
Net Income(Minor.),-2.0,-0.0,4.0,nan,1.0,4.0,0.0,nan
Total Assets,6902.0,6938.0,6901.0,nan,6902.0,6679.0,6901.0,nan
Total Liabilities,3402.0,3563.0,3463.0,nan,3531.0,3292.0,3463.0,nan
Total Equity,3500.0,3375.0,3438.0,nan,3372.0,3387.0,3438.0,nan
Net Income(Contr.),3387.0,3262.0,3307.0,nan,3254.0,3263.0,3307.0,nan
Net Income(Minor.),113.0,113.0,132.0,nan,118.0,124.0,132.0,nan
Capital Stock,429.0,429.0,429.0,nan,429.0,429.0,429.0,nan
Total Debt/Equity,97.18,105.55,100.74,nan,104.71,97.2,100.74,nan
Reserve Ratio,699.58,670.35,680.72,nan,668.35,670.64,680.72,nan
Oper.Income Margin,2.68,0.88,2.28,nan,2.2,1.53,2.59,nan
Net Income Margin,1.7,-0.26,1.09,nan,0.86,0.36,1.62,nan
ROA,2.68,-0.4,1.65,nan,1.35,0.76,2.44,nan
ROE,5.46,-0.82,3.34,nan,2.73,1.09,5.04,nan
EPS(KRW),2128.0,-317.0,1280.0,nan,258.0,104.0,483.0,nan
BPS(KRW),39979.0,38517.0,39036.0,nan,38418.0,38532.0,39036.0,nan
DPS(KRW),1000.0,1000.0,1000.0,nan,nan,nan,1000.0,nan
PER,8.06,nan,10.24,nan,nan,nan,nan,nan
PBR,0.43,0.36,0.34,nan,0.36,0.36,0.34,nan
Issued Shares,8570.0,8570.0,8570.0,nan,8570.0,8570.0,8570.0,nan
Div Yield,5.83,7.22,7.63,nan,nan,nan,7.63,nan
