계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,269819.0,256832.0,284074.0,302549.0,70643.0,74687.0,72879.0,73134.0
Operating Income,17985.0,15540.0,17529.0,20139.0,4393.0,4691.0,4597.0,4917.0
Oper.Income(Rep.),17985.0,15540.0,17529.0,nan,4393.0,4691.0,4597.0,nan
Net Income,11928.0,10701.0,10995.0,14733.0,3130.0,3837.0,966.0,3644.0
Net Income(Contr.),11898.0,10611.0,10939.0,14683.0,3108.0,3822.0,966.0,3600.0
Net Income(Minor.),30.0,90.0,56.0,nan,22.0,15.0,0.0,nan
Total Assets,138778.0,147250.0,168491.0,178692.0,158549.0,162967.0,168491.0,nan
Total Liabilities,69982.0,69411.0,80398.0,79710.0,75790.0,77361.0,80398.0,nan
Total Equity,68796.0,77839.0,88094.0,98982.0,82758.0,85606.0,88094.0,nan
Net Income(Contr.),68660.0,77554.0,87732.0,98505.0,82420.0,85256.0,87732.0,nan
Net Income(Minor.),136.0,286.0,362.0,477.0,338.0,350.0,362.0,nan
Capital Stock,188.0,188.0,375.0,378.0,188.0,375.0,375.0,nan
Total Debt/Equity,101.72,89.17,91.26,80.53,91.58,90.37,91.26,nan
Reserve Ratio,36518.71,41261.96,23295.07,nan,43857.46,22634.87,23295.07,nan
Oper.Income Margin,6.67,6.05,6.17,6.66,6.22,6.28,6.31,6.72
Net Income Margin,4.41,4.13,3.85,4.85,4.4,5.12,1.32,4.92
ROA,9.16,7.48,6.96,8.49,7.99,9.55,2.33,8.65
ROE,18.78,14.51,13.24,15.77,15.42,18.24,4.47,16.41
EPS(KRW),15864.0,14148.0,14585.0,19577.0,4144.0,5096.0,1288.0,4799.0
BPS(KRW),91547.0,103405.0,116975.0,131340.0,109894.0,113674.0,116975.0,nan
DPS(KRW),2850.0,3150.0,3700.0,4950.0,nan,nan,3700.0,nan
PER,5.16,6.77,8.1,5.8,nan,nan,nan,nan
PBR,0.89,0.93,1.01,0.86,1.0,1.07,1.01,nan
Issued Shares,75000.0,75000.0,75000.0,nan,75000.0,75000.0,75000.0,nan
Div Yield,3.48,3.29,3.13,nan,nan,nan,3.13,nan
