계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3337.0,4035.0,4888.0,nan,1165.0,1255.0,1249.0,nan
Operating Income,90.0,-131.0,-304.0,nan,-110.0,-100.0,-104.0,nan
Oper.Income(Rep.),90.0,-131.0,-304.0,nan,-110.0,-100.0,-104.0,nan
Net Income,53.0,-161.0,-433.0,nan,-161.0,-72.0,-184.0,nan
Net Income(Contr.),91.0,-116.0,-325.0,nan,-95.0,-45.0,-184.0,nan
Net Income(Minor.),-38.0,-46.0,-108.0,nan,-66.0,-27.0,0.0,nan
Total Assets,2644.0,3215.0,3624.0,nan,3430.0,3449.0,3624.0,nan
Total Liabilities,1533.0,2294.0,3171.0,nan,2638.0,2729.0,3171.0,nan
Total Equity,1112.0,920.0,453.0,nan,792.0,720.0,453.0,nan
Net Income(Contr.),1275.0,998.0,640.0,nan,969.0,924.0,640.0,nan
Net Income(Minor.),-163.0,-78.0,-188.0,nan,-177.0,-204.0,-188.0,nan
Capital Stock,114.0,114.0,114.0,nan,114.0,114.0,114.0,nan
Total Debt/Equity,137.86,249.31,700.08,nan,333.08,379.23,700.08,nan
Reserve Ratio,1187.36,943.65,645.28,nan,918.47,878.57,645.28,nan
Oper.Income Margin,2.69,-3.24,-6.22,nan,-9.43,-7.98,-8.31,nan
Net Income Margin,2.73,-2.86,-6.65,nan,-8.18,-3.61,-14.7,nan
ROA,2.18,-5.5,-12.67,nan,-18.65,-8.42,-20.76,nan
ROE,7.54,-10.16,-39.71,nan,-37.48,-19.18,-93.87,nan
EPS(KRW),401.0,-508.0,-1430.0,nan,-419.0,-200.0,-807.0,nan
BPS(KRW),6437.0,5218.0,3726.0,nan,5092.0,4893.0,3726.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,6.84,nan,nan,nan,nan,nan,nan,nan
PBR,0.43,0.58,0.62,nan,0.58,0.43,0.62,nan
Issued Shares,22745.0,22745.0,22745.0,nan,22745.0,22745.0,22745.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
