계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,8536.0,3674.0,4143.0,4870.0,1001.0,1088.0,1153.0,nan
Operating Income,1965.0,-301.0,-165.0,470.0,-11.0,53.0,-62.0,nan
Oper.Income(Rep.),1965.0,-301.0,-165.0,nan,-11.0,53.0,-62.0,nan
Net Income,1824.0,7.0,-203.0,480.0,241.0,17.0,-441.0,nan
Net Income(Contr.),1821.0,7.0,-203.0,480.0,240.0,17.0,-440.0,nan
Net Income(Minor.),3.0,1.0,1.0,nan,0.0,1.0,-1.0,nan
Total Assets,13908.0,12515.0,12053.0,12310.0,12676.0,12510.0,12053.0,nan
Total Liabilities,2405.0,2211.0,2238.0,2390.0,2245.0,2209.0,2238.0,nan
Total Equity,11503.0,10304.0,9815.0,9920.0,10432.0,10301.0,9815.0,nan
Net Income(Contr.),11478.0,10277.0,9786.0,9890.0,10403.0,10272.0,9786.0,nan
Net Income(Minor.),25.0,27.0,29.0,30.0,29.0,29.0,29.0,nan
Capital Stock,261.0,261.0,261.0,260.0,261.0,261.0,261.0,nan
Total Debt/Equity,20.91,21.45,22.8,24.09,21.52,21.45,22.8,nan
Reserve Ratio,4720.73,4605.1,4400.08,nan,4626.97,4582.51,4400.08,nan
Oper.Income Margin,23.02,-8.18,-3.98,9.65,-1.13,4.83,-5.4,nan
Net Income Margin,21.34,0.18,-4.91,9.86,24.02,1.53,-38.13,nan
ROA,12.67,0.06,-1.65,3.94,7.64,0.55,-14.36,nan
ROE,16.34,0.06,-2.03,4.88,9.33,0.65,-17.54,nan
EPS(KRW),3488.0,13.0,-389.0,919.0,460.0,32.0,-842.0,nan
BPS(KRW),24104.0,23526.0,22500.0,22699.0,23635.0,23413.0,22500.0,nan
DPS(KRW),800.0,800.0,800.0,800.0,200.0,200.0,200.0,nan
PER,7.8,1787.67,nan,27.58,nan,nan,nan,nan
PBR,1.13,0.97,1.01,1.12,0.85,1.06,1.01,nan
Issued Shares,52226.0,52226.0,52226.0,nan,52226.0,52226.0,52226.0,nan
Div Yield,2.94,3.49,3.51,nan,1.0,0.81,0.88,nan
