계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3588.0,4118.0,4160.0,nan,1053.0,1014.0,1160.0,nan
Operating Income,105.0,-75.0,86.0,nan,-1.0,18.0,59.0,nan
Oper.Income(Rep.),105.0,-75.0,86.0,nan,-1.0,18.0,59.0,nan
Net Income,8.0,-147.0,55.0,nan,-3.0,6.0,40.0,nan
Net Income(Contr.),8.0,-147.0,55.0,nan,-3.0,6.0,40.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3260.0,3332.0,3074.0,nan,3273.0,3192.0,3074.0,nan
Total Liabilities,1057.0,1275.0,1258.0,nan,1386.0,1329.0,1258.0,nan
Total Equity,2203.0,2057.0,1816.0,nan,1887.0,1863.0,1816.0,nan
Net Income(Contr.),2203.0,2057.0,1816.0,nan,1887.0,1863.0,1816.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,205.0,205.0,205.0,nan,205.0,205.0,205.0,nan
Total Debt/Equity,47.95,61.97,69.28,nan,73.44,71.32,69.28,nan
Reserve Ratio,1105.51,1034.28,916.7,nan,951.57,939.89,916.7,nan
Oper.Income Margin,2.93,-1.83,2.06,nan,-0.11,1.77,5.04,nan
Net Income Margin,0.23,-3.58,1.32,nan,-0.25,0.63,3.48,nan
ROA,0.24,-4.47,1.72,nan,-0.32,0.8,5.16,nan
ROE,0.34,-6.91,2.84,nan,-0.55,1.37,8.79,nan
EPS(KRW),20.0,-359.0,134.0,nan,-6.0,16.0,98.0,nan
BPS(KRW),6028.0,5671.0,5084.0,nan,5258.0,5199.0,5084.0,nan
DPS(KRW),45.0,45.0,100.0,nan,nan,nan,100.0,nan
PER,142.86,nan,16.04,nan,nan,nan,nan,nan
PBR,0.47,0.53,0.42,nan,0.49,0.45,0.42,nan
Issued Shares,41067.0,41067.0,41067.0,nan,41067.0,41067.0,41067.0,nan
Div Yield,1.6,1.49,4.65,nan,nan,nan,4.65,nan
