계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1027.0,1042.0,930.0,nan,216.0,315.0,161.0,nan
Operating Income,43.0,56.0,100.0,nan,19.0,81.0,-29.0,nan
Oper.Income(Rep.),43.0,56.0,100.0,nan,19.0,81.0,-29.0,nan
Net Income,14.0,-374.0,51.0,nan,10.0,59.0,-35.0,nan
Net Income(Contr.),14.0,-374.0,51.0,nan,10.0,59.0,-35.0,nan
Net Income(Minor.),-0.0,-0.0,-0.0,nan,-0.0,-0.0,-0.0,nan
Total Assets,941.0,656.0,630.0,nan,548.0,609.0,630.0,nan
Total Liabilities,384.0,492.0,365.0,nan,365.0,371.0,365.0,nan
Total Equity,557.0,164.0,266.0,nan,183.0,237.0,266.0,nan
Net Income(Contr.),560.0,168.0,269.0,nan,186.0,241.0,269.0,nan
Net Income(Minor.),-3.0,-3.0,-3.0,nan,-3.0,-3.0,-3.0,nan
Capital Stock,231.0,242.0,254.0,nan,254.0,254.0,254.0,nan
Total Debt/Equity,68.95,299.03,137.25,nan,199.75,156.23,137.25,nan
Reserve Ratio,146.1,nan,9.09,nan,nan,nan,9.09,nan
Oper.Income Margin,4.17,5.4,10.7,nan,8.72,25.78,-17.96,nan
Net Income Margin,1.36,-35.84,5.46,nan,4.57,18.65,-21.47,nan
ROA,1.48,-46.84,7.89,nan,6.53,40.65,-22.3,nan
ROE,2.51,-102.71,23.27,nan,21.6,110.14,-54.17,nan
EPS(KRW),26.0,-700.0,95.0,nan,19.0,110.0,-65.0,nan
BPS(KRW),1063.0,329.0,520.0,nan,364.0,467.0,520.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,125.55,nan,15.85,nan,nan,nan,nan,nan
PBR,3.1,7.17,2.9,nan,4.42,3.44,2.9,nan
Issued Shares,53376.0,53376.0,53376.0,nan,53376.0,53376.0,53376.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
