계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,5446.0,5087.0,4583.0,nan,1281.0,1155.0,1048.0,nan
Operating Income,235.0,296.0,105.0,nan,91.0,72.0,-120.0,nan
Oper.Income(Rep.),235.0,296.0,105.0,nan,91.0,72.0,-120.0,nan
Net Income,282.0,267.0,758.0,nan,70.0,850.0,-213.0,nan
Net Income(Contr.),281.0,267.0,758.0,nan,70.0,850.0,-213.0,nan
Net Income(Minor.),1.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Total Assets,5273.0,5376.0,5776.0,nan,5688.0,5892.0,5776.0,nan
Total Liabilities,1829.0,1727.0,1394.0,nan,1998.0,1391.0,1394.0,nan
Total Equity,3444.0,3649.0,4383.0,nan,3690.0,4501.0,4383.0,nan
Net Income(Contr.),3441.0,3649.0,4383.0,nan,3690.0,4501.0,4383.0,nan
Net Income(Minor.),3.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,210.0,210.0,210.0,nan,210.0,210.0,210.0,nan
Total Debt/Equity,53.09,47.34,31.8,nan,54.14,30.9,31.8,nan
Reserve Ratio,1544.6,1664.08,2084.91,nan,1708.69,2117.08,2084.91,nan
Oper.Income Margin,4.31,5.81,2.29,nan,7.09,6.21,-11.41,nan
Net Income Margin,5.16,5.26,16.54,nan,5.48,73.54,-20.34,nan
ROA,5.49,5.02,13.6,nan,5.07,58.69,-14.62,nan
ROE,8.44,7.54,18.88,nan,7.64,82.97,-19.21,nan
EPS(KRW),670.0,637.0,1805.0,nan,167.0,2023.0,-508.0,nan
BPS(KRW),8223.0,8820.0,10925.0,nan,9043.0,11085.0,10925.0,nan
DPS(KRW),100.0,100.0,105.0,nan,nan,nan,105.0,nan
PER,8.69,8.75,2.38,nan,nan,nan,nan,nan
PBR,0.71,0.63,0.39,nan,0.54,0.45,0.39,nan
Issued Shares,36720.0,36720.0,36720.0,nan,36720.0,36720.0,36720.0,nan
Div Yield,1.72,1.8,2.44,nan,nan,nan,2.44,nan
