계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,228.0,432.0,646.0,nan,142.0,170.0,149.0,nan
Operating Income,-76.0,-101.0,-32.0,nan,-28.0,-7.0,-19.0,nan
Oper.Income(Rep.),-76.0,-101.0,-32.0,nan,-28.0,-7.0,-19.0,nan
Net Income,-64.0,-106.0,-128.0,nan,-16.0,-16.0,-110.0,nan
Net Income(Contr.),-64.0,-106.0,-128.0,nan,-16.0,-16.0,-110.0,nan
Net Income(Minor.),-0.0,nan,nan,nan,nan,nan,nan,nan
Total Assets,823.0,1195.0,1101.0,nan,1217.0,1216.0,1101.0,nan
Total Liabilities,182.0,649.0,667.0,nan,663.0,684.0,667.0,nan
Total Equity,641.0,545.0,435.0,nan,553.0,532.0,435.0,nan
Net Income(Contr.),641.0,545.0,435.0,nan,553.0,532.0,435.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,85.0,88.0,88.0,nan,88.0,88.0,88.0,nan
Total Debt/Equity,28.37,119.04,153.44,nan,119.86,128.6,153.44,nan
Reserve Ratio,654.55,550.58,424.26,nan,559.83,535.26,424.26,nan
Oper.Income Margin,-33.48,-23.29,-5.0,nan,-19.71,-3.97,-12.54,nan
Net Income Margin,-28.12,-24.65,-19.89,nan,-11.11,-9.33,-73.44,nan
ROA,-9.34,-10.55,-11.19,nan,-5.16,-5.21,-37.9,nan
ROE,-12.88,-17.95,-26.21,nan,-11.45,-11.68,-90.86,nan
EPS(KRW),-422.0,-624.0,-732.0,nan,-90.0,-90.0,-626.0,nan
BPS(KRW),3773.0,3253.0,2621.0,nan,3299.0,3176.0,2621.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,1.81,1.63,1.15,nan,1.41,1.29,1.15,nan
Issued Shares,16994.0,17538.0,17538.0,nan,17538.0,17538.0,17538.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
