계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4493.0,5436.0,6071.0,nan,1577.0,1615.0,1647.0,nan
Operating Income,148.0,493.0,341.0,nan,112.0,115.0,49.0,nan
Oper.Income(Rep.),148.0,493.0,341.0,nan,112.0,115.0,49.0,nan
Net Income,28.0,310.0,251.0,nan,118.0,53.0,31.0,nan
Net Income(Contr.),26.0,188.0,142.0,nan,50.0,32.0,41.0,nan
Net Income(Minor.),2.0,123.0,109.0,nan,68.0,21.0,-10.0,nan
Total Assets,4428.0,5289.0,5573.0,nan,5448.0,5596.0,5573.0,nan
Total Liabilities,2289.0,2845.0,2883.0,nan,2843.0,2941.0,2883.0,nan
Total Equity,2139.0,2445.0,2689.0,nan,2605.0,2655.0,2689.0,nan
Net Income(Contr.),990.0,1212.0,1359.0,nan,1275.0,1315.0,1359.0,nan
Net Income(Minor.),1148.0,1233.0,1330.0,nan,1329.0,1340.0,1330.0,nan
Capital Stock,36.0,37.0,74.0,nan,74.0,74.0,74.0,nan
Total Debt/Equity,107.04,116.37,107.21,nan,109.16,110.78,107.21,nan
Reserve Ratio,2849.82,3329.08,1835.78,nan,1721.91,1775.97,1835.78,nan
Oper.Income Margin,3.29,9.08,5.62,nan,7.07,7.12,2.95,nan
Net Income Margin,0.59,3.45,2.35,nan,3.19,2.0,2.5,nan
ROA,0.67,6.39,4.62,nan,8.75,3.87,2.22,nan
ROE,2.77,17.03,11.08,nan,16.11,9.96,12.34,nan
EPS(KRW),188.0,1276.0,967.0,nan,342.0,219.0,280.0,nan
BPS(KRW),7466.0,8679.0,9679.0,nan,9110.0,9380.0,9679.0,nan
DPS(KRW),nan,141.0,nan,nan,nan,nan,nan,nan
PER,31.74,6.51,6.66,nan,nan,nan,nan,nan
PBR,0.8,0.96,0.67,nan,1.12,0.76,0.67,nan
Issued Shares,14057.0,14730.0,14730.0,nan,14730.0,14730.0,14730.0,nan
Div Yield,nan,1.7,nan,nan,nan,nan,nan,nan
