계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2460.0,2444.0,2868.0,nan,781.0,727.0,738.0,nan
Operating Income,43.0,56.0,36.0,nan,16.0,9.0,-2.0,nan
Oper.Income(Rep.),43.0,56.0,36.0,nan,16.0,9.0,-2.0,nan
Net Income,43.0,50.0,27.0,nan,12.0,10.0,-7.0,nan
Net Income(Contr.),43.0,50.0,27.0,nan,12.0,10.0,-7.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1368.0,1395.0,1534.0,nan,1516.0,1527.0,1534.0,nan
Total Liabilities,373.0,353.0,465.0,nan,450.0,452.0,465.0,nan
Total Equity,995.0,1042.0,1069.0,nan,1065.0,1075.0,1069.0,nan
Net Income(Contr.),995.0,1042.0,1069.0,nan,1065.0,1075.0,1069.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,177.0,177.0,177.0,nan,177.0,177.0,177.0,nan
Total Debt/Equity,37.5,33.88,43.5,nan,42.29,42.03,43.5,nan
Reserve Ratio,462.13,488.76,503.88,nan,501.82,507.67,503.88,nan
Oper.Income Margin,1.73,2.29,1.24,nan,2.02,1.24,-0.22,nan
Net Income Margin,1.75,2.03,0.93,nan,1.57,1.44,-0.95,nan
ROA,3.03,3.58,1.83,nan,3.32,2.75,-1.83,nan
ROE,4.42,4.86,2.54,nan,4.64,3.91,-2.62,nan
EPS(KRW),121.0,140.0,76.0,nan,35.0,30.0,-20.0,nan
BPS(KRW),2811.0,2944.0,3019.0,nan,3009.0,3038.0,3019.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,16.68,18.58,18.91,nan,nan,nan,nan,nan
PBR,0.72,0.88,0.47,nan,0.56,0.53,0.47,nan
Issued Shares,35400.0,35400.0,35400.0,nan,35400.0,35400.0,35400.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
