계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,449.0,418.0,406.0,nan,nan,nan,nan,nan
Operating Income,-13.0,-13.0,-2.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-13.0,-13.0,-2.0,nan,nan,nan,0.0,nan
Net Income,164.0,88.0,109.0,nan,nan,nan,nan,nan
Net Income(Contr.),164.0,88.0,109.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2115.0,1966.0,2086.0,nan,nan,nan,2086.0,nan
Total Liabilities,359.0,304.0,322.0,nan,nan,nan,322.0,nan
Total Equity,1756.0,1661.0,1764.0,nan,nan,nan,1764.0,nan
Net Income(Contr.),1756.0,1661.0,1764.0,nan,nan,nan,1764.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,50.0,50.0,50.0,nan,nan,nan,50.0,nan
Total Debt/Equity,20.44,18.32,18.24,nan,nan,nan,18.24,nan
Reserve Ratio,3411.83,3222.57,3427.71,nan,nan,nan,3427.71,nan
Oper.Income Margin,-2.8,-3.14,-0.45,nan,nan,nan,nan,nan
Net Income Margin,36.6,20.94,26.75,nan,nan,nan,nan,nan
ROA,5.98,4.29,5.36,nan,nan,nan,nan,nan
ROE,9.0,5.12,6.34,nan,nan,nan,nan,nan
EPS(KRW),1644.0,875.0,1085.0,nan,nan,nan,0.0,nan
BPS(KRW),17559.0,16613.0,17639.0,nan,nan,nan,17639.0,nan
DPS(KRW),200.0,200.0,200.0,nan,nan,nan,200.0,nan
PER,14.72,22.79,13.65,nan,nan,nan,nan,nan
PBR,1.38,1.2,0.84,nan,nan,nan,0.84,nan
Issued Shares,10000.0,10000.0,10000.0,nan,nan,nan,10000.0,nan
Div Yield,0.83,1.0,1.35,nan,nan,nan,1.35,nan
