계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,16001.0,17775.0,21661.0,24959.0,5515.0,5298.0,5580.0,5763.0
Operating Income,531.0,1157.0,1754.0,2190.0,467.0,434.0,398.0,470.0
Oper.Income(Rep.),531.0,1157.0,1754.0,nan,467.0,434.0,398.0,nan
Net Income,-164.0,378.0,884.0,1285.0,353.0,206.0,129.0,254.0
Net Income(Contr.),208.0,571.0,858.0,1271.0,336.0,211.0,119.0,257.0
Net Income(Minor.),-373.0,-193.0,26.0,nan,17.0,-4.0,10.0,nan
Total Assets,13965.0,15571.0,19337.0,21064.0,18831.0,17939.0,19337.0,nan
Total Liabilities,9522.0,11985.0,14249.0,14933.0,14326.0,13184.0,14249.0,nan
Total Equity,4442.0,3586.0,5088.0,6131.0,4506.0,4755.0,5088.0,nan
Net Income(Contr.),5811.0,3625.0,4734.0,5862.0,4168.0,4424.0,4734.0,nan
Net Income(Minor.),-1369.0,-40.0,354.0,269.0,338.0,331.0,354.0,nan
Capital Stock,57.0,57.0,57.0,59.0,57.0,57.0,57.0,nan
Total Debt/Equity,214.34,334.26,280.05,243.55,317.95,277.24,280.05,nan
Reserve Ratio,10145.83,6293.53,8247.46,nan,7249.31,7701.24,8247.46,nan
Oper.Income Margin,3.32,6.51,8.1,8.77,8.47,8.19,7.14,8.16
Net Income Margin,1.3,3.21,3.96,5.09,6.1,3.97,2.13,4.46
ROA,-1.17,2.56,5.07,6.36,7.81,4.49,2.77,5.25
ROE,3.65,12.11,20.53,23.99,33.46,19.61,10.36,21.7
EPS(KRW),1837.0,5034.0,7560.0,11198.0,2964.0,1855.0,1045.0,2263.0
BPS(KRW),51229.0,31968.0,41737.0,51678.0,36747.0,39006.0,41737.0,nan
DPS(KRW),nan,500.0,2300.0,1666.0,nan,nan,2300.0,nan
PER,40.34,25.11,19.72,14.61,nan,nan,nan,nan
PBR,1.45,3.95,3.57,3.17,5.3,3.74,3.57,nan
Issued Shares,11350.0,11350.0,11350.0,nan,11350.0,11350.0,11350.0,nan
Div Yield,nan,0.4,1.54,nan,nan,nan,1.54,nan
