계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,7959.0,8304.0,7688.0,nan,nan,nan,nan,nan
Operating Income,306.0,473.0,106.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),306.0,473.0,106.0,nan,nan,nan,0.0,nan
Net Income,406.0,281.0,-29.0,nan,nan,nan,nan,nan
Net Income(Contr.),406.0,281.0,-29.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,5478.0,5610.0,5506.0,nan,nan,nan,5506.0,nan
Total Liabilities,3481.0,3345.0,3286.0,nan,nan,nan,3286.0,nan
Total Equity,1997.0,2265.0,2220.0,nan,nan,nan,2220.0,nan
Net Income(Contr.),1997.0,2265.0,2220.0,nan,nan,nan,2220.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,303.0,303.0,304.0,nan,nan,nan,304.0,nan
Total Debt/Equity,174.31,147.68,148.0,nan,nan,nan,148.0,nan
Reserve Ratio,559.19,647.65,631.34,nan,nan,nan,631.34,nan
Oper.Income Margin,3.85,5.7,1.38,nan,nan,nan,nan,nan
Net Income Margin,5.11,3.39,-0.38,nan,nan,nan,nan,nan
ROA,8.09,5.07,-0.52,nan,nan,nan,nan,nan
ROE,23.92,13.2,-1.3,nan,nan,nan,nan,nan
EPS(KRW),671.0,464.0,-48.0,nan,nan,nan,0.0,nan
BPS(KRW),3296.0,3738.0,3657.0,nan,nan,nan,3657.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,2.9,3.87,nan,nan,nan,nan,nan,nan
PBR,0.59,0.48,0.46,nan,nan,nan,0.46,nan
Issued Shares,60590.0,60590.0,60813.0,nan,nan,nan,60813.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
