계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,293324.0,294722.0,290209.0,297377.0,70560.0,75085.0,72497.0,73292.0
Operating Income,1357.0,-469.0,471.0,4454.0,-346.0,1117.0,-771.0,1251.0
Oper.Income(Rep.),1357.0,-469.0,471.0,nan,-346.0,1117.0,-771.0,nan
Net Income,10077.0,-1875.0,-5734.0,2030.0,-1119.0,1054.0,-5963.0,893.0
Net Income(Contr.),10293.0,-891.0,-5900.0,2044.0,-1464.0,1206.0,-5917.0,757.0
Net Income(Minor.),-216.0,-984.0,166.0,nan,346.0,-152.0,-46.0,nan
Total Assets,332017.0,334439.0,339306.0,330721.0,340318.0,342526.0,339306.0,nan
Total Liabilities,197184.0,196096.0,207466.0,199131.0,207125.0,208837.0,207466.0,nan
Total Equity,134834.0,138342.0,131841.0,131590.0,133193.0,133689.0,131841.0,nan
Net Income(Contr.),112075.0,114534.0,103906.0,106360.0,105961.0,107094.0,103906.0,nan
Net Income(Minor.),22758.0,23808.0,27935.0,25230.0,27233.0,26595.0,27935.0,nan
Capital Stock,1394.0,1394.0,1394.0,1392.0,1394.0,1394.0,1394.0,nan
Total Debt/Equity,146.24,141.75,157.36,151.33,155.51,156.21,157.36,nan
Reserve Ratio,8044.77,8221.2,7458.63,nan,7606.06,7687.4,7458.63,nan
Oper.Income Margin,0.46,-0.16,0.16,1.5,-0.49,1.49,-1.06,1.71
Net Income Margin,3.51,-0.3,-2.03,0.69,-2.08,1.61,-8.16,1.03
ROA,3.13,-0.56,-1.7,0.61,-1.32,1.23,-7.0,1.05
ROE,9.59,-0.79,-5.4,1.94,-5.27,4.53,-22.43,2.92
EPS(KRW),36924.0,-3196.0,-21166.0,7387.0,-5253.0,4326.0,-21225.0,2736.0
BPS(KRW),407239.0,416060.0,377932.0,390659.0,385303.0,389370.0,377932.0,nan
DPS(KRW),2000.0,2000.0,2000.0,2321.0,nan,nan,2000.0,nan
PER,2.65,nan,nan,11.98,nan,nan,nan,nan
PBR,0.24,0.18,0.17,0.23,0.15,0.15,0.17,nan
Issued Shares,27876.0,27876.0,27876.0,nan,27876.0,27876.0,27876.0,nan
Div Yield,2.04,2.61,3.15,nan,nan,nan,3.15,nan
