계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1075.0,1360.0,1371.0,nan,nan,nan,nan,nan
Operating Income,-64.0,-195.0,15.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-64.0,-195.0,15.0,nan,nan,nan,0.0,nan
Net Income,-118.0,-194.0,20.0,nan,nan,nan,nan,nan
Net Income(Contr.),-118.0,-194.0,20.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1422.0,1414.0,1579.0,nan,nan,nan,1579.0,nan
Total Liabilities,562.0,532.0,415.0,nan,nan,nan,415.0,nan
Total Equity,859.0,882.0,1164.0,nan,nan,nan,1164.0,nan
Net Income(Contr.),859.0,882.0,1164.0,nan,nan,nan,1164.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,139.0,152.0,159.0,nan,nan,nan,159.0,nan
Total Debt/Equity,65.46,60.35,35.68,nan,nan,nan,35.68,nan
Reserve Ratio,516.65,481.66,631.78,nan,nan,nan,631.78,nan
Oper.Income Margin,-5.99,-14.37,1.08,nan,nan,nan,nan,nan
Net Income Margin,-10.96,-14.29,1.47,nan,nan,nan,nan,nan
ROA,-8.73,-13.7,1.35,nan,nan,nan,nan,nan
ROE,-14.33,-22.32,1.97,nan,nan,nan,nan,nan
EPS(KRW),-423.0,-642.0,64.0,nan,nan,nan,0.0,nan
BPS(KRW),3083.0,2908.0,3659.0,nan,nan,nan,3659.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,379.1,nan,nan,nan,nan,nan
PBR,3.44,5.23,6.59,nan,nan,nan,6.59,nan
Issued Shares,27871.0,30313.0,31815.0,nan,nan,nan,31815.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
