계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,528.0,256.0,177.0,nan,53.0,35.0,37.0,nan
Operating Income,-6.0,-47.0,-99.0,nan,-21.0,-17.0,-38.0,nan
Oper.Income(Rep.),-6.0,-47.0,-99.0,nan,-21.0,-17.0,-38.0,nan
Net Income,15.0,-14.0,-80.0,nan,-13.0,-10.0,-40.0,nan
Net Income(Contr.),16.0,-14.0,-79.0,nan,-13.0,-10.0,-40.0,nan
Net Income(Minor.),-1.0,-0.0,-1.0,nan,0.0,0.0,-0.0,nan
Total Assets,1088.0,1060.0,978.0,nan,1029.0,1012.0,978.0,nan
Total Liabilities,45.0,34.0,32.0,nan,32.0,26.0,32.0,nan
Total Equity,1043.0,1026.0,946.0,nan,996.0,986.0,946.0,nan
Net Income(Contr.),1042.0,1024.0,945.0,nan,995.0,985.0,945.0,nan
Net Income(Minor.),1.0,2.0,1.0,nan,1.0,1.0,1.0,nan
Capital Stock,27.0,27.0,27.0,nan,27.0,27.0,27.0,nan
Total Debt/Equity,4.33,3.29,3.33,nan,3.25,2.66,3.33,nan
Reserve Ratio,4048.74,3999.46,3707.29,nan,3891.93,3854.48,3707.29,nan
Oper.Income Margin,-1.14,-18.34,-55.82,nan,-40.39,-47.39,-102.42,nan
Net Income Margin,3.02,-5.38,-44.59,nan,-23.84,-28.89,-105.91,nan
ROA,1.35,-1.3,-7.82,nan,-4.84,-3.95,-16.03,nan
ROE,1.51,-1.33,-8.0,nan,-5.04,-4.08,-16.45,nan
EPS(KRW),295.0,-255.0,-1461.0,nan,-234.0,-187.0,-736.0,nan
BPS(KRW),20744.0,20497.0,19036.0,nan,19960.0,19772.0,19036.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,62.98,nan,nan,nan,nan,nan,nan,nan
PBR,0.9,0.78,0.65,nan,0.7,0.97,0.65,nan
Issued Shares,5392.0,5392.0,5392.0,nan,5392.0,5392.0,5392.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
