계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1988.0,1561.0,1703.0,1764.0,526.0,431.0,493.0,nan
Operating Income,601.0,174.0,134.0,258.0,117.0,40.0,24.0,nan
Oper.Income(Rep.),601.0,174.0,134.0,nan,117.0,40.0,24.0,nan
Net Income,423.0,171.0,127.0,235.0,105.0,7.0,29.0,nan
Net Income(Contr.),422.0,206.0,217.0,235.0,125.0,20.0,78.0,nan
Net Income(Minor.),1.0,-35.0,-89.0,nan,-20.0,-13.0,-49.0,nan
Total Assets,3462.0,3623.0,3768.0,4125.0,3763.0,3720.0,3768.0,nan
Total Liabilities,430.0,479.0,540.0,663.0,572.0,519.0,540.0,nan
Total Equity,3032.0,3144.0,3228.0,3462.0,3191.0,3201.0,3228.0,nan
Net Income(Contr.),2696.0,2856.0,3042.0,3145.0,2930.0,2954.0,3042.0,nan
Net Income(Minor.),336.0,288.0,186.0,317.0,260.0,247.0,186.0,nan
Capital Stock,55.0,55.0,55.0,55.0,55.0,55.0,55.0,nan
Total Debt/Equity,14.17,15.24,16.72,19.15,17.93,16.21,16.72,nan
Reserve Ratio,5398.25,5689.75,6028.31,nan,5825.29,5868.51,6028.31,nan
Oper.Income Margin,30.22,11.17,7.89,14.63,22.3,9.33,4.96,nan
Net Income Margin,21.22,13.21,12.73,13.32,23.8,4.59,15.91,nan
ROA,13.39,4.82,3.45,5.95,11.41,0.73,3.11,nan
ROE,16.22,7.43,7.35,7.6,17.43,2.69,10.46,nan
EPS(KRW),3834.0,1874.0,1971.0,2136.0,1137.0,180.0,713.0,nan
BPS(KRW),27491.0,28949.0,30642.0,31577.0,29626.0,29843.0,30642.0,nan
DPS(KRW),500.0,400.0,400.0,400.0,nan,nan,400.0,nan
PER,5.53,24.36,11.09,10.09,nan,nan,nan,nan
PBR,0.77,1.58,0.71,0.68,1.0,1.03,0.71,nan
Issued Shares,11000.0,11000.0,11000.0,nan,11000.0,11000.0,11000.0,nan
Div Yield,2.36,0.88,1.83,nan,nan,nan,1.83,nan
