계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,7105.0,6850.0,7027.0,nan,1821.0,1655.0,1712.0,nan
Operating Income,54.0,78.0,175.0,nan,133.0,-36.0,35.0,nan
Oper.Income(Rep.),54.0,78.0,175.0,nan,133.0,-36.0,35.0,nan
Net Income,24.0,7.0,16.0,nan,27.0,-1.0,-2.0,nan
Net Income(Contr.),17.0,1.0,8.0,nan,26.0,-3.0,-6.0,nan
Net Income(Minor.),7.0,6.0,8.0,nan,2.0,2.0,4.0,nan
Total Assets,2294.0,2344.0,2577.0,nan,2815.0,2704.0,2577.0,nan
Total Liabilities,1236.0,1124.0,1273.0,nan,1512.0,1406.0,1273.0,nan
Total Equity,1058.0,1220.0,1304.0,nan,1303.0,1298.0,1304.0,nan
Net Income(Contr.),1010.0,1169.0,1240.0,nan,1249.0,1242.0,1240.0,nan
Net Income(Minor.),48.0,52.0,64.0,nan,54.0,55.0,64.0,nan
Capital Stock,165.0,170.0,175.0,nan,175.0,175.0,175.0,nan
Total Debt/Equity,116.84,92.07,97.66,nan,116.04,108.38,97.66,nan
Reserve Ratio,514.92,590.27,612.1,nan,617.37,613.53,612.1,nan
Oper.Income Margin,0.75,1.14,2.49,nan,7.29,-2.16,2.07,nan
Net Income Margin,0.23,0.01,0.12,nan,1.42,-0.21,-0.35,nan
ROA,1.03,0.29,0.67,nan,4.12,-0.15,-0.32,nan
ROE,1.68,0.06,0.67,nan,8.58,-1.1,-1.91,nan
EPS(KRW),50.0,2.0,23.0,nan,74.0,-10.0,-17.0,nan
BPS(KRW),3075.0,3451.0,3561.0,nan,3587.0,3568.0,3561.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,25.98,784.94,83.35,nan,nan,nan,nan,nan
PBR,0.43,0.42,0.54,nan,0.86,0.89,0.54,nan
Issued Shares,32951.0,33953.0,34909.0,nan,34909.0,34909.0,34909.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
