계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1209.0,1298.0,1263.0,nan,nan,nan,nan,nan
Operating Income,29.0,65.0,10.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),29.0,65.0,10.0,nan,nan,nan,0.0,nan
Net Income,23.0,91.0,12.0,nan,nan,nan,nan,nan
Net Income(Contr.),23.0,91.0,12.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,978.0,970.0,972.0,nan,nan,nan,972.0,nan
Total Liabilities,202.0,158.0,165.0,nan,nan,nan,165.0,nan
Total Equity,776.0,813.0,807.0,nan,nan,nan,807.0,nan
Net Income(Contr.),776.0,813.0,807.0,nan,nan,nan,807.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,189.0,189.0,189.0,nan,nan,nan,189.0,nan
Total Debt/Equity,26.0,19.39,20.41,nan,nan,nan,20.41,nan
Reserve Ratio,311.11,330.54,327.42,nan,nan,nan,327.42,nan
Oper.Income Margin,2.4,5.0,0.78,nan,nan,nan,nan,nan
Net Income Margin,1.93,7.05,0.98,nan,nan,nan,nan,nan
ROA,2.44,9.39,1.28,nan,nan,nan,nan,nan
ROE,3.06,11.51,1.53,nan,nan,nan,nan,nan
EPS(KRW),64.0,250.0,34.0,nan,nan,nan,0.0,nan
BPS(KRW),2123.0,2223.0,2207.0,nan,nan,nan,2207.0,nan
DPS(KRW),50.0,150.0,nan,nan,nan,nan,nan,nan
PER,44.63,10.5,85.72,nan,nan,nan,nan,nan
PBR,1.34,1.18,1.32,nan,nan,nan,1.32,nan
Issued Shares,36571.0,36571.0,36571.0,nan,nan,nan,36571.0,nan
Div Yield,1.75,5.71,nan,nan,nan,nan,nan,nan
