계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,18215.0,21606.0,22551.0,nan,5615.0,5562.0,5748.0,nan
Operating Income,385.0,724.0,329.0,nan,189.0,59.0,-110.0,nan
Oper.Income(Rep.),385.0,724.0,329.0,nan,189.0,59.0,-110.0,nan
Net Income,236.0,433.0,132.0,nan,96.0,-73.0,14.0,nan
Net Income(Contr.),236.0,437.0,141.0,nan,97.0,-69.0,14.0,nan
Net Income(Minor.),-0.0,-4.0,-9.0,nan,-2.0,-4.0,nan,nan
Total Assets,8109.0,9884.0,13072.0,nan,12124.0,11997.0,13072.0,nan
Total Liabilities,6544.0,7705.0,10789.0,nan,9744.0,9720.0,10789.0,nan
Total Equity,1565.0,2178.0,2283.0,nan,2380.0,2277.0,2283.0,nan
Net Income(Contr.),1550.0,2167.0,2283.0,nan,2374.0,2274.0,2283.0,nan
Net Income(Minor.),15.0,12.0,0.0,nan,7.0,3.0,0.0,nan
Capital Stock,171.0,206.0,206.0,nan,206.0,206.0,206.0,nan
Total Debt/Equity,418.16,353.73,472.63,nan,409.34,426.83,472.63,nan
Reserve Ratio,817.98,961.56,1017.9,nan,1062.12,1013.85,1017.9,nan
Oper.Income Margin,2.11,3.35,1.46,nan,3.37,1.07,-1.92,nan
Net Income Margin,1.3,2.02,0.62,nan,1.73,-1.24,0.24,nan
ROA,3.16,4.81,1.15,nan,3.3,-2.41,0.44,nan
ROE,16.62,23.5,6.33,nan,16.8,-11.84,2.4,nan
EPS(KRW),657.0,1193.0,342.0,nan,237.0,-167.0,33.0,nan
BPS(KRW),4366.0,5308.0,5590.0,nan,5811.0,5569.0,5590.0,nan
DPS(KRW),48.0,60.0,60.0,nan,nan,nan,60.0,nan
PER,3.87,4.15,6.69,nan,nan,nan,nan,nan
PBR,0.58,0.93,0.41,nan,0.7,0.56,0.41,nan
Issued Shares,35918.0,41169.0,41169.0,nan,41169.0,41169.0,41169.0,nan
Div Yield,1.87,1.21,2.62,nan,nan,nan,2.62,nan
