계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,10449.0,11363.0,9689.0,10391.0,2403.0,2208.0,2858.0,2338.0
Operating Income,1119.0,1166.0,981.0,1103.0,251.0,220.0,290.0,240.0
Oper.Income(Rep.),1119.0,1166.0,981.0,nan,251.0,220.0,290.0,nan
Net Income,875.0,870.0,1043.0,1014.0,272.0,170.0,332.0,231.0
Net Income(Contr.),875.0,870.0,1043.0,1013.0,272.0,170.0,332.0,221.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,12255.0,12112.0,12418.0,13842.0,12341.0,12038.0,12418.0,nan
Total Liabilities,3465.0,2679.0,2570.0,3190.0,2842.0,2544.0,2570.0,nan
Total Equity,8790.0,9433.0,9848.0,10652.0,9499.0,9494.0,9848.0,nan
Net Income(Contr.),8790.0,9433.0,9848.0,10872.0,9499.0,9494.0,9848.0,nan
Net Income(Minor.),0.0,0.0,0.0,-220.0,0.0,0.0,0.0,nan
Capital Stock,731.0,731.0,731.0,930.0,731.0,731.0,731.0,nan
Total Debt/Equity,39.41,28.39,26.1,29.95,29.92,26.8,26.1,nan
Reserve Ratio,1173.11,1269.27,1399.8,nan,1333.89,1348.0,1399.8,nan
Oper.Income Margin,10.71,10.26,10.13,10.62,10.44,9.97,10.15,10.26
Net Income Margin,8.38,7.65,10.77,9.75,11.34,7.68,11.62,9.45
ROA,7.37,7.14,8.51,7.72,8.91,5.57,10.86,7.45
ROE,10.08,9.55,10.82,9.78,11.5,7.15,13.73,8.98
EPS(KRW),3297.0,3277.0,3932.0,3817.0,1026.0,639.0,1251.0,833.0
BPS(KRW),35073.0,37722.0,41318.0,45176.0,39502.0,39891.0,41318.0,nan
DPS(KRW),884.0,884.0,939.0,1189.0,331.0,nan,608.0,nan
PER,7.02,7.26,5.65,7.05,nan,nan,nan,nan
PBR,0.66,0.63,0.54,0.6,0.7,0.65,0.54,nan
Issued Shares,26540.0,26540.0,26540.0,nan,26540.0,26540.0,26540.0,nan
Div Yield,3.82,3.71,4.23,nan,1.21,nan,2.74,nan
