계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,18583.0,17923.0,18166.0,nan,4609.0,4399.0,4510.0,nan
Operating Income,326.0,519.0,606.0,nan,240.0,138.0,71.0,nan
Oper.Income(Rep.),326.0,519.0,606.0,nan,240.0,138.0,71.0,nan
Net Income,2.0,43.0,340.0,nan,196.0,7.0,-17.0,nan
Net Income(Contr.),17.0,40.0,337.0,nan,195.0,5.0,-13.0,nan
Net Income(Minor.),-15.0,3.0,3.0,nan,1.0,2.0,-4.0,nan
Total Assets,11494.0,11518.0,12406.0,nan,12792.0,12247.0,12406.0,nan
Total Liabilities,7480.0,7399.0,7813.0,nan,8281.0,7761.0,7813.0,nan
Total Equity,4014.0,4119.0,4593.0,nan,4511.0,4486.0,4593.0,nan
Net Income(Contr.),4025.0,4123.0,4563.0,nan,4486.0,4453.0,4563.0,nan
Net Income(Minor.),-11.0,-5.0,30.0,nan,25.0,32.0,30.0,nan
Capital Stock,139.0,139.0,139.0,nan,139.0,139.0,139.0,nan
Total Debt/Equity,186.35,179.64,170.09,nan,183.56,173.03,170.09,nan
Reserve Ratio,2845.16,2916.02,3231.95,nan,3176.6,3153.02,3231.95,nan
Oper.Income Margin,1.76,2.89,3.34,nan,5.21,3.13,1.58,nan
Net Income Margin,0.09,0.22,1.86,nan,4.23,0.11,-0.29,nan
ROA,0.02,0.38,2.84,nan,6.28,0.21,-0.54,nan
ROE,0.43,0.99,7.77,nan,17.75,0.43,-1.14,nan
EPS(KRW),62.0,145.0,1213.0,nan,700.0,17.0,-46.0,nan
BPS(KRW),14726.0,15080.0,16660.0,nan,16383.0,16265.0,16660.0,nan
DPS(KRW),100.0,150.0,150.0,nan,nan,nan,150.0,nan
PER,88.68,41.06,3.26,nan,nan,nan,nan,nan
PBR,0.37,0.39,0.24,nan,0.34,0.3,0.24,nan
Issued Shares,27821.0,27821.0,27821.0,nan,27821.0,27821.0,27821.0,nan
Div Yield,1.82,2.53,3.8,nan,nan,nan,3.8,nan
