계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2004.0,2753.0,2919.0,nan,635.0,723.0,734.0,nan
Operating Income,58.0,80.0,41.0,nan,26.0,-44.0,15.0,nan
Oper.Income(Rep.),58.0,80.0,41.0,nan,26.0,-44.0,15.0,nan
Net Income,27.0,-13.0,-271.0,nan,-141.0,-88.0,-97.0,nan
Net Income(Contr.),41.0,-10.0,-257.0,nan,-133.0,-87.0,-93.0,nan
Net Income(Minor.),-14.0,-3.0,-14.0,nan,-8.0,-1.0,-4.0,nan
Total Assets,1661.0,2061.0,1955.0,nan,1996.0,1909.0,1955.0,nan
Total Liabilities,1188.0,1304.0,1417.0,nan,1291.0,1301.0,1417.0,nan
Total Equity,472.0,758.0,538.0,nan,705.0,608.0,538.0,nan
Net Income(Contr.),468.0,757.0,552.0,nan,714.0,618.0,552.0,nan
Net Income(Minor.),4.0,0.0,-14.0,nan,-9.0,-10.0,-14.0,nan
Capital Stock,133.0,155.0,159.0,nan,158.0,158.0,159.0,nan
Total Debt/Equity,251.7,172.09,263.34,nan,183.25,213.82,263.34,nan
Reserve Ratio,289.04,390.07,259.87,nan,363.98,303.56,259.87,nan
Oper.Income Margin,2.91,2.89,1.4,nan,4.11,-6.09,2.0,nan
Net Income Margin,2.06,-0.38,-8.82,nan,-20.88,-12.11,-12.68,nan
ROA,1.76,-0.71,-13.52,nan,-26.97,-18.06,-20.04,nan
ROE,9.49,-1.7,-39.35,nan,-69.24,-52.54,-63.66,nan
EPS(KRW),62.0,-13.0,-324.0,nan,-168.0,-111.0,-117.0,nan
BPS(KRW),778.0,980.0,720.0,nan,928.0,807.0,720.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,15.13,nan,nan,nan,nan,nan,nan,nan
PBR,1.21,1.72,0.91,nan,1.43,1.05,0.91,nan
Issued Shares,66280.0,77249.0,79382.0,nan,79052.0,79052.0,79382.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
