계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4296.0,4334.0,4723.0,nan,nan,nan,nan,nan
Operating Income,137.0,102.0,252.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),137.0,102.0,252.0,nan,nan,nan,0.0,nan
Net Income,57.0,7.0,126.0,nan,nan,nan,nan,nan
Net Income(Contr.),57.0,7.0,126.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3372.0,3139.0,3290.0,nan,nan,nan,3290.0,nan
Total Liabilities,2100.0,1880.0,1926.0,nan,nan,nan,1926.0,nan
Total Equity,1272.0,1259.0,1364.0,nan,nan,nan,1364.0,nan
Net Income(Contr.),1272.0,1259.0,1364.0,nan,nan,nan,1364.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,167.0,167.0,167.0,nan,nan,nan,167.0,nan
Total Debt/Equity,165.08,149.27,141.16,nan,nan,nan,141.16,nan
Reserve Ratio,660.81,653.12,715.91,nan,nan,nan,715.91,nan
Oper.Income Margin,3.19,2.36,5.33,nan,nan,nan,nan,nan
Net Income Margin,1.33,0.15,2.67,nan,nan,nan,nan,nan
ROA,1.73,0.2,3.92,nan,nan,nan,nan,nan
ROE,4.58,0.52,9.61,nan,nan,nan,nan,nan
EPS(KRW),171.0,20.0,377.0,nan,nan,nan,0.0,nan
BPS(KRW),3804.0,3766.0,4080.0,nan,nan,nan,4080.0,nan
DPS(KRW),50.0,50.0,50.0,nan,nan,nan,50.0,nan
PER,18.3,196.43,10.46,nan,nan,nan,nan,nan
PBR,0.82,1.02,0.97,nan,nan,nan,0.97,nan
Issued Shares,33442.0,33442.0,33442.0,nan,nan,nan,33442.0,nan
Div Yield,1.6,1.3,1.27,nan,nan,nan,1.27,nan
