계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,407.0,473.0,448.0,nan,87.0,100.0,154.0,nan
Operating Income,35.0,27.0,35.0,nan,10.0,13.0,4.0,nan
Oper.Income(Rep.),35.0,27.0,35.0,nan,10.0,13.0,4.0,nan
Net Income,25.0,47.0,49.0,nan,11.0,15.0,12.0,nan
Net Income(Contr.),25.0,47.0,49.0,nan,11.0,15.0,12.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,677.0,635.0,695.0,nan,662.0,670.0,695.0,nan
Total Liabilities,154.0,65.0,77.0,nan,70.0,63.0,77.0,nan
Total Equity,523.0,570.0,618.0,nan,592.0,607.0,618.0,nan
Net Income(Contr.),523.0,570.0,618.0,nan,592.0,607.0,618.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,234.0,234.0,234.0,nan,234.0,234.0,234.0,nan
Total Debt/Equity,29.47,11.36,12.47,nan,11.82,10.37,12.47,nan
Reserve Ratio,123.61,143.89,164.37,nan,153.2,159.59,164.37,nan
Oper.Income Margin,8.62,5.68,7.87,nan,11.15,13.44,2.32,nan
Net Income Margin,6.11,10.01,10.88,nan,12.49,14.87,7.78,nan
ROA,3.89,7.23,7.32,nan,6.5,8.97,7.02,nan
ROE,4.94,8.67,8.2,nan,7.41,9.97,7.83,nan
EPS(KRW),54.0,103.0,106.0,nan,24.0,32.0,26.0,nan
BPS(KRW),1136.0,1239.0,1343.0,nan,1286.0,1318.0,1343.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,41.33,18.83,11.91,nan,nan,nan,nan,nan
PBR,1.98,1.56,0.94,nan,1.24,1.04,0.94,nan
Issued Shares,46029.0,46029.0,46029.0,nan,46029.0,46029.0,46029.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
