계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1650.0,1403.0,1935.0,nan,343.0,227.0,587.0,nan
Operating Income,228.0,133.0,59.0,nan,-19.0,26.0,3.0,nan
Oper.Income(Rep.),228.0,133.0,59.0,nan,-19.0,26.0,3.0,nan
Net Income,158.0,120.0,87.0,nan,-16.0,8.0,40.0,nan
Net Income(Contr.),144.0,130.0,95.0,nan,-14.0,11.0,40.0,nan
Net Income(Minor.),13.0,-10.0,-7.0,nan,-2.0,-3.0,-0.0,nan
Total Assets,1376.0,1914.0,1611.0,nan,1560.0,1555.0,1611.0,nan
Total Liabilities,340.0,830.0,459.0,nan,457.0,443.0,459.0,nan
Total Equity,1036.0,1084.0,1153.0,nan,1104.0,1111.0,1153.0,nan
Net Income(Contr.),951.0,1034.0,1111.0,nan,1059.0,1069.0,1111.0,nan
Net Income(Minor.),84.0,49.0,42.0,nan,45.0,42.0,42.0,nan
Capital Stock,50.0,50.0,50.0,nan,50.0,50.0,50.0,nan
Total Debt/Equity,32.87,76.64,39.79,nan,41.39,39.9,39.79,nan
Reserve Ratio,1878.59,2040.42,2193.41,nan,2090.2,2110.89,2193.41,nan
Oper.Income Margin,13.82,9.49,3.06,nan,-5.63,11.27,0.55,nan
Net Income Margin,8.75,9.25,4.9,nan,-4.02,4.76,6.84,nan
ROA,12.48,7.29,4.96,nan,-3.96,2.11,10.14,nan
ROE,16.15,13.08,8.84,nan,-5.18,4.07,14.74,nan
EPS(KRW),1443.0,1298.0,947.0,nan,-138.0,108.0,402.0,nan
BPS(KRW),9893.0,10702.0,11467.0,nan,10951.0,11054.0,11467.0,nan
DPS(KRW),420.0,200.0,150.0,nan,nan,nan,150.0,nan
PER,9.22,9.91,4.89,nan,nan,nan,nan,nan
PBR,1.34,1.2,0.4,nan,0.94,0.59,0.4,nan
Issued Shares,10003.0,10003.0,10003.0,nan,10003.0,10003.0,10003.0,nan
Div Yield,3.16,1.56,3.24,nan,nan,nan,3.24,nan
