계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2760.0,2711.0,2747.0,nan,nan,nan,nan,nan
Operating Income,97.0,156.0,158.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),97.0,156.0,158.0,nan,nan,nan,0.0,nan
Net Income,97.0,131.0,115.0,nan,nan,nan,nan,nan
Net Income(Contr.),97.0,131.0,115.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1852.0,1958.0,2055.0,nan,nan,nan,2055.0,nan
Total Liabilities,547.0,541.0,547.0,nan,nan,nan,547.0,nan
Total Equity,1305.0,1417.0,1508.0,nan,nan,nan,1508.0,nan
Net Income(Contr.),1305.0,1417.0,1508.0,nan,nan,nan,1508.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,80.0,80.0,80.0,nan,nan,nan,80.0,nan
Total Debt/Equity,41.95,38.21,36.28,nan,nan,nan,36.28,nan
Reserve Ratio,1541.17,1681.72,1796.82,nan,nan,nan,1796.82,nan
Oper.Income Margin,3.51,5.76,5.76,nan,nan,nan,nan,nan
Net Income Margin,3.52,4.82,4.19,nan,nan,nan,nan,nan
ROA,5.38,6.86,5.74,nan,nan,nan,nan,nan
ROE,7.69,9.6,7.87,nan,nan,nan,nan,nan
EPS(KRW),610.0,822.0,724.0,nan,nan,nan,0.0,nan
BPS(KRW),8206.0,8909.0,9484.0,nan,nan,nan,9484.0,nan
DPS(KRW),100.0,110.0,120.0,nan,nan,nan,120.0,nan
PER,7.05,4.99,5.4,nan,nan,nan,nan,nan
PBR,0.52,0.46,0.41,nan,nan,nan,0.41,nan
Issued Shares,15903.0,15903.0,15903.0,nan,nan,nan,15903.0,nan
Div Yield,2.33,2.68,3.07,nan,nan,nan,3.07,nan
