계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,131308.0,130785.0,123940.0,137438.0,26793.0,27732.0,45486.0,27555.0
Operating Income,9237.0,5792.0,-3002.0,5548.0,-1078.0,-810.0,1052.0,-607.0
Oper.Income(Rep.),9237.0,5792.0,-3002.0,nan,-1078.0,-810.0,1052.0,nan
Net Income,3660.0,-882.0,-13690.0,-295.0,-3297.0,-3876.0,-2032.0,-2385.0
Net Income(Contr.),3591.0,-1410.0,-14044.0,-642.0,-3671.0,-4005.0,-1777.0,-1525.0
Net Income(Minor.),69.0,528.0,354.0,nan,373.0,129.0,-255.0,nan
Total Assets,238319.0,247904.0,300368.0,314091.0,291517.0,294092.0,300368.0,nan
Total Liabilities,139350.0,155102.0,194300.0,206480.0,193382.0,193739.0,194300.0,nan
Total Equity,98969.0,92802.0,106069.0,107610.0,98136.0,100353.0,106069.0,nan
Net Income(Contr.),89206.0,81172.0,94497.0,96359.0,86563.0,88710.0,94497.0,nan
Net Income(Minor.),9763.0,11631.0,11572.0,11252.0,11573.0,11643.0,11572.0,nan
Capital Stock,9782.0,8886.0,8886.0,8889.0,8886.0,8886.0,8886.0,nan
Total Debt/Equity,140.8,167.13,183.18,191.88,197.06,193.06,183.18,nan
Reserve Ratio,823.32,825.91,975.84,nan,886.58,910.75,975.84,nan
Oper.Income Margin,7.03,4.43,-2.42,4.04,-4.02,-2.92,2.31,-2.2
Net Income Margin,2.74,-1.08,-11.33,-0.47,-13.7,-14.44,-3.91,-5.53
ROA,1.67,-0.36,-4.99,-0.1,-4.71,-5.3,-2.73,-3.18
ROE,4.21,-1.66,-15.99,-0.67,-18.2,-18.28,-7.76,-6.45
EPS(KRW),1864.0,-794.0,-8050.0,-368.0,-2104.0,-2296.0,-1019.0,-874.0
BPS(KRW),46878.0,47157.0,54793.0,55860.0,50247.0,51478.0,54793.0,nan
DPS(KRW),nan,300.0,300.0,322.0,nan,nan,300.0,nan
PER,28.78,nan,nan,nan,nan,nan,nan,nan
PBR,1.14,0.84,0.29,0.42,0.55,0.5,0.29,nan
Issued Shares,191279.0,171893.0,171893.0,nan,171893.0,171893.0,171893.0,nan
Div Yield,nan,0.76,1.86,nan,nan,nan,1.86,nan
