계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1638.0,1402.0,1661.0,nan,412.0,469.0,387.0,nan
Operating Income,-211.0,-111.0,-85.0,nan,-20.0,-1.0,-46.0,nan
Oper.Income(Rep.),-211.0,-111.0,-85.0,nan,-20.0,-1.0,-46.0,nan
Net Income,-904.0,-764.0,-582.0,nan,687.0,-119.0,-634.0,nan
Net Income(Contr.),-969.0,-675.0,-464.0,nan,648.0,-99.0,-568.0,nan
Net Income(Minor.),65.0,-89.0,-118.0,nan,39.0,-20.0,-66.0,nan
Total Assets,12460.0,10358.0,9610.0,nan,9497.0,9728.0,9610.0,nan
Total Liabilities,7665.0,5728.0,5148.0,nan,4458.0,4736.0,5148.0,nan
Total Equity,4796.0,4630.0,4462.0,nan,5038.0,4993.0,4462.0,nan
Net Income(Contr.),4747.0,4671.0,4534.0,nan,5106.0,4987.0,4534.0,nan
Net Income(Minor.),49.0,-41.0,-72.0,nan,-68.0,6.0,-72.0,nan
Capital Stock,858.0,428.0,98.0,nan,96.0,96.0,98.0,nan
Total Debt/Equity,159.83,123.7,115.37,nan,88.49,94.85,115.37,nan
Reserve Ratio,453.32,991.26,4517.94,nan,5220.46,5095.8,4517.94,nan
Oper.Income Margin,-12.86,-7.95,-5.12,nan,-4.91,-0.3,-11.82,nan
Net Income Margin,-59.14,-48.12,-27.96,nan,157.16,-21.07,-146.62,nan
ROA,-10.12,-6.69,-5.83,nan,27.95,-4.95,-26.24,nan
ROE,-21.61,-14.33,-10.09,nan,54.78,-7.83,-47.71,nan
EPS(KRW),-11907.0,-5795.0,-9667.0,nan,13749.0,-2090.0,-11739.0,nan
BPS(KRW),37503.0,109510.0,93791.0,nan,108098.0,105565.0,93791.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,0.27,0.06,0.07,nan,0.06,0.06,0.07,nan
Issued Shares,2855.0,4266.0,4836.0,nan,4726.0,4726.0,4836.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
