계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1989.0,2304.0,2596.0,2683.0,636.0,681.0,663.0,641.0
Operating Income,298.0,302.0,215.0,235.0,70.0,53.0,9.0,56.0
Oper.Income(Rep.),298.0,302.0,215.0,nan,70.0,53.0,9.0,nan
Net Income,237.0,298.0,234.0,237.0,62.0,45.0,36.0,nan
Net Income(Contr.),239.0,298.0,234.0,237.0,62.0,45.0,36.0,nan
Net Income(Minor.),-2.0,nan,nan,nan,nan,nan,nan,nan
Total Assets,3694.0,4012.0,4247.0,4442.0,4210.0,4229.0,4247.0,nan
Total Liabilities,354.0,430.0,487.0,491.0,521.0,488.0,487.0,nan
Total Equity,3339.0,3582.0,3760.0,3951.0,3690.0,3742.0,3760.0,nan
Net Income(Contr.),3335.0,3582.0,3760.0,3951.0,3690.0,3742.0,3760.0,nan
Net Income(Minor.),4.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,97.0,97.0,97.0,97.0,97.0,97.0,97.0,nan
Total Debt/Equity,10.61,12.01,12.95,12.43,14.11,13.04,12.95,nan
Reserve Ratio,3437.93,3692.53,3875.97,nan,3803.58,3856.95,3875.97,nan
Oper.Income Margin,14.99,13.1,8.28,8.76,10.96,7.76,1.38,8.74
Net Income Margin,12.02,12.92,9.01,8.83,9.76,6.63,5.41,nan
ROA,6.57,7.73,5.66,5.46,5.94,4.28,3.38,nan
ROE,7.36,8.61,6.37,6.15,6.79,4.86,3.82,nan
EPS(KRW),1286.0,1601.0,1257.0,1274.0,334.0,243.0,193.0,nan
BPS(KRW),18451.0,19778.0,20735.0,21762.0,20357.0,20636.0,20735.0,nan
DPS(KRW),300.0,300.0,300.0,300.0,nan,nan,300.0,nan
PER,13.68,9.4,9.4,9.21,nan,nan,nan,nan
PBR,0.95,0.76,0.57,0.54,0.71,0.65,0.57,nan
Issued Shares,18600.0,18600.0,18600.0,nan,18600.0,18600.0,18600.0,nan
Div Yield,1.7,1.99,2.54,nan,nan,nan,2.54,nan
