계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,165.0,98.0,104.0,nan,30.0,36.0,nan,nan
Operating Income,-1.0,-37.0,-39.0,nan,-24.0,0.0,nan,nan
Oper.Income(Rep.),-1.0,-37.0,-39.0,nan,-24.0,0.0,0.0,nan
Net Income,-45.0,-86.0,-21.0,nan,-7.0,-5.0,nan,nan
Net Income(Contr.),-45.0,-86.0,-21.0,nan,-7.0,-5.0,nan,nan
Net Income(Minor.),-0.0,nan,nan,nan,nan,nan,nan,nan
Total Assets,292.0,329.0,253.0,nan,309.0,271.0,253.0,nan
Total Liabilities,147.0,279.0,147.0,nan,281.0,247.0,147.0,nan
Total Equity,145.0,50.0,105.0,nan,29.0,24.0,105.0,nan
Net Income(Contr.),145.0,50.0,105.0,nan,29.0,24.0,105.0,nan
Net Income(Minor.),-0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,19.0,19.0,90.0,nan,76.0,76.0,90.0,nan
Total Debt/Equity,101.47,555.82,139.6,nan,972.83,1045.83,139.6,nan
Reserve Ratio,666.88,165.03,17.56,nan,nan,nan,17.56,nan
Oper.Income Margin,-0.47,-37.88,-37.32,nan,-79.73,1.25,nan,nan
Net Income Margin,-27.4,-87.48,-20.25,nan,-24.32,-14.52,nan,nan
ROA,-23.25,-27.53,-7.26,nan,nan,-7.21,0.0,nan
ROE,-41.12,-87.59,-27.13,nan,nan,-79.7,0.0,nan
EPS(KRW),-60.0,-113.0,-28.0,nan,-9.0,-7.0,0.0,nan
BPS(KRW),192.0,66.0,118.0,nan,38.0,31.0,118.0,nan
DPS(KRW),13.0,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,6.96,27.27,5.45,nan,38.57,18.1,5.45,nan
Issued Shares,75706.0,75706.0,89731.0,nan,75706.0,75706.0,89731.0,nan
Div Yield,0.94,nan,nan,nan,nan,nan,nan,nan
