계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,552.0,792.0,784.0,nan,231.0,199.0,174.0,nan
Operating Income,-52.0,-8.0,15.0,nan,10.0,2.0,2.0,nan
Oper.Income(Rep.),-52.0,-8.0,15.0,nan,10.0,2.0,2.0,nan
Net Income,-130.0,-62.0,6.0,nan,25.0,-10.0,-7.0,nan
Net Income(Contr.),-130.0,-62.0,6.0,nan,25.0,-10.0,-7.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,599.0,639.0,755.0,nan,868.0,806.0,755.0,nan
Total Liabilities,358.0,384.0,355.0,nan,457.0,406.0,355.0,nan
Total Equity,241.0,255.0,400.0,nan,411.0,399.0,400.0,nan
Net Income(Contr.),241.0,255.0,400.0,nan,411.0,399.0,400.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,141.0,158.0,217.0,nan,204.0,217.0,217.0,nan
Total Debt/Equity,148.32,150.39,88.73,nan,111.04,101.74,88.73,nan
Reserve Ratio,75.76,65.77,88.05,nan,105.38,87.81,88.05,nan
Oper.Income Margin,-9.42,-0.97,1.97,nan,4.36,1.05,1.0,nan
Net Income Margin,-23.47,-7.84,0.77,nan,10.82,-4.8,-3.86,nan
ROA,-20.15,-10.04,0.87,nan,11.52,-4.57,-3.43,nan
ROE,-42.59,-25.04,1.85,nan,25.56,-9.44,-6.7,nan
EPS(KRW),-458.0,-196.0,15.0,nan,61.0,-23.0,-15.0,nan
BPS(KRW),879.0,829.0,940.0,nan,1027.0,939.0,940.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,70.83,nan,nan,nan,nan,nan
PBR,1.52,1.64,1.14,nan,1.75,1.8,1.14,nan
Issued Shares,28291.0,31644.0,43300.0,nan,40742.0,43300.0,43300.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
