계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,691.0,792.0,826.0,1032.0,205.0,203.0,214.0,nan
Operating Income,336.0,404.0,343.0,514.0,62.0,127.0,61.0,nan
Oper.Income(Rep.),336.0,404.0,343.0,nan,62.0,127.0,61.0,nan
Net Income,272.0,399.0,323.0,439.0,60.0,117.0,51.0,nan
Net Income(Contr.),273.0,399.0,323.0,439.0,60.0,117.0,51.0,nan
Net Income(Minor.),-1.0,nan,nan,nan,nan,nan,nan,nan
Total Assets,2341.0,2473.0,2407.0,2585.0,2423.0,2366.0,2407.0,nan
Total Liabilities,181.0,200.0,177.0,191.0,188.0,159.0,177.0,nan
Total Equity,2160.0,2273.0,2230.0,2394.0,2235.0,2207.0,2230.0,nan
Net Income(Contr.),2160.0,2273.0,2230.0,2394.0,2235.0,2207.0,2230.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,54.0,54.0,54.0,54.0,54.0,54.0,54.0,nan
Total Debt/Equity,8.38,8.79,7.95,7.98,8.41,7.19,7.95,nan
Reserve Ratio,5173.32,5382.82,5395.98,nan,5312.58,5310.01,5395.98,nan
Oper.Income Margin,48.66,50.98,41.47,49.81,30.2,62.44,28.71,nan
Net Income Margin,39.46,50.41,39.13,42.54,29.46,57.58,23.72,nan
ROA,11.81,16.59,13.24,17.59,9.59,19.54,8.49,nan
ROE,12.81,18.02,14.35,18.99,10.95,21.06,9.14,nan
EPS(KRW),508.0,743.0,602.0,817.0,112.0,218.0,94.0,nan
BPS(KRW),5273.0,5483.0,5496.0,5802.0,5413.0,5410.0,5496.0,nan
DPS(KRW),540.0,640.0,640.0,740.0,240.0,nan,400.0,nan
PER,54.02,36.99,47.87,30.83,nan,nan,nan,nan
PBR,5.2,5.02,5.24,4.34,4.04,3.58,5.24,nan
Issued Shares,53715.0,53715.0,53715.0,nan,53715.0,53715.0,53715.0,nan
Div Yield,1.97,2.33,2.22,nan,1.1,nan,1.39,nan
