계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,94262.0,74535.0,76573.0,77752.0,16900.0,20428.0,14476.0,20750.0
Operating Income,1776.0,805.0,1139.0,1393.0,291.0,286.0,-62.0,279.0
Oper.Income(Rep.),1776.0,805.0,1139.0,nan,291.0,286.0,-62.0,nan
Net Income,908.0,55.0,463.0,636.0,212.0,658.0,-481.0,nan
Net Income(Contr.),864.0,-7.0,478.0,633.0,215.0,664.0,-480.0,132.0
Net Income(Minor.),43.0,62.0,-15.0,nan,-2.0,-6.0,-1.0,nan
Total Assets,94993.0,91104.0,51571.0,62964.0,93915.0,58778.0,51571.0,nan
Total Liabilities,70485.0,69545.0,31038.0,42234.0,72414.0,37303.0,31038.0,nan
Total Equity,24507.0,21558.0,20533.0,20730.0,21501.0,21474.0,20533.0,nan
Net Income(Contr.),22544.0,21282.0,20542.0,20604.0,21500.0,21477.0,20542.0,nan
Net Income(Minor.),1963.0,277.0,-9.0,126.0,1.0,-3.0,-9.0,nan
Capital Stock,6487.0,6487.0,6487.0,6297.0,6487.0,6487.0,6487.0,nan
Total Debt/Equity,287.61,322.59,151.16,203.73,336.79,173.71,151.16,nan
Reserve Ratio,273.41,258.62,238.92,nan,247.23,253.43,238.92,nan
Oper.Income Margin,1.88,1.08,1.49,1.79,1.72,1.4,-0.43,1.34
Net Income Margin,0.92,-0.01,0.62,0.81,1.27,3.25,-3.32,0.63
ROA,0.96,0.06,0.65,1.11,0.89,3.45,-3.49,nan
ROE,3.88,-0.03,2.29,3.08,4.02,12.37,-9.14,2.56
EPS(KRW),348.0,-3.0,214.0,286.0,97.0,300.0,-217.0,59.0
BPS(KRW),9755.0,9861.0,9930.0,9958.0,10173.0,10355.0,9930.0,nan
DPS(KRW),120.0,200.0,300.0,250.0,100.0,nan,200.0,nan
PER,11.12,nan,19.43,14.46,nan,nan,nan,nan
PBR,0.4,0.58,0.42,0.42,0.47,0.47,0.42,nan
Issued Shares,248188.0,235778.0,221278.0,nan,221278.0,221278.0,221278.0,nan
Div Yield,3.1,3.48,7.23,nan,2.08,nan,4.82,nan
