계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,87.0,268.0,430.0,nan,89.0,87.0,161.0,nan
Operating Income,-25.0,-56.0,-98.0,nan,5.0,-8.0,-86.0,nan
Oper.Income(Rep.),-25.0,-56.0,-98.0,nan,5.0,-8.0,-86.0,nan
Net Income,-118.0,-487.0,23.0,nan,-62.0,-44.0,17.0,nan
Net Income(Contr.),-111.0,-454.0,22.0,nan,-61.0,-43.0,12.0,nan
Net Income(Minor.),-7.0,-33.0,1.0,nan,-1.0,-1.0,5.0,nan
Total Assets,2625.0,1740.0,1633.0,nan,1758.0,1596.0,1633.0,nan
Total Liabilities,819.0,434.0,240.0,nan,327.0,274.0,240.0,nan
Total Equity,1806.0,1306.0,1392.0,nan,1432.0,1322.0,1392.0,nan
Net Income(Contr.),1780.0,1312.0,1403.0,nan,1441.0,1332.0,1403.0,nan
Net Income(Minor.),26.0,-7.0,-11.0,nan,-10.0,-10.0,-11.0,nan
Capital Stock,277.0,343.0,357.0,nan,357.0,357.0,357.0,nan
Total Debt/Equity,45.36,33.27,17.27,nan,22.82,20.74,17.27,nan
Reserve Ratio,543.86,283.62,292.86,nan,303.57,272.9,292.86,nan
Oper.Income Margin,-28.62,-20.98,-22.89,nan,5.79,-9.69,-53.13,nan
Net Income Margin,-127.79,-169.65,5.17,nan,-67.88,-49.22,7.6,nan
ROA,-4.23,-22.33,1.36,nan,-12.88,-10.56,4.29,nan
ROE,-5.56,-29.38,1.64,nan,-16.66,-12.39,3.58,nan
EPS(KRW),-209.0,-722.0,32.0,nan,-86.0,-60.0,17.0,nan
BPS(KRW),3219.0,1918.0,1969.0,nan,2023.0,1869.0,1969.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,32.07,nan,nan,nan,nan,nan
PBR,0.77,0.87,0.51,nan,0.5,0.47,0.51,nan
Issued Shares,55448.0,68695.0,71249.0,nan,71249.0,71249.0,71249.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
