계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,288.0,965.0,1029.0,2207.0,122.0,49.0,508.0,nan
Operating Income,-294.0,-97.0,254.0,1104.0,-67.0,-82.0,230.0,nan
Oper.Income(Rep.),-294.0,-97.0,254.0,nan,-67.0,-82.0,230.0,nan
Net Income,-101.0,-36.0,607.0,290.0,-32.0,-94.0,524.0,nan
Net Income(Contr.),-81.0,-34.0,623.0,250.0,-29.0,-93.0,535.0,nan
Net Income(Minor.),-19.0,-2.0,-16.0,nan,-3.0,-1.0,-11.0,nan
Total Assets,2455.0,2561.0,4090.0,6780.0,3063.0,2994.0,4090.0,nan
Total Liabilities,1001.0,1083.0,1349.0,3749.0,1206.0,1219.0,1349.0,nan
Total Equity,1454.0,1478.0,2741.0,3031.0,1857.0,1775.0,2741.0,nan
Net Income(Contr.),1488.0,1481.0,2736.0,2986.0,1857.0,1773.0,2736.0,nan
Net Income(Minor.),-34.0,-3.0,5.0,45.0,-0.0,1.0,5.0,nan
Capital Stock,262.0,265.0,267.0,267.0,266.0,266.0,267.0,nan
Total Debt/Equity,68.86,73.23,49.22,123.69,64.91,68.7,49.22,nan
Reserve Ratio,472.77,463.89,931.32,nan,604.0,572.44,931.32,nan
Oper.Income Margin,-101.97,-10.09,24.7,50.02,-54.99,-166.84,45.31,nan
Net Income Margin,-28.28,-3.49,60.52,11.33,-23.86,-190.09,105.25,nan
ROA,-4.0,-1.43,18.25,5.34,-4.38,-12.46,59.19,nan
ROE,-5.75,-2.27,29.52,8.74,-6.58,-20.48,94.91,nan
EPS(KRW),-155.0,-64.0,1172.0,466.0,-55.0,-175.0,1004.0,nan
BPS(KRW),2864.0,2819.0,5157.0,5580.0,3520.0,3362.0,5157.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,264.19,830.11,nan,nan,nan,nan
PBR,13.36,34.94,60.02,69.26,79.69,97.26,60.02,nan
Issued Shares,51519.0,53012.0,53319.0,nan,53149.0,53149.0,53319.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
