계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,13991.0,13219.0,13844.0,nan,3615.0,3499.0,3421.0,nan
Operating Income,963.0,678.0,894.0,nan,469.0,180.0,-16.0,nan
Oper.Income(Rep.),963.0,678.0,894.0,nan,469.0,180.0,-16.0,nan
Net Income,348.0,14.0,493.0,nan,286.0,98.0,45.0,nan
Net Income(Contr.),152.0,35.0,407.0,nan,218.0,64.0,25.0,nan
Net Income(Minor.),196.0,-21.0,87.0,nan,68.0,34.0,20.0,nan
Total Assets,24291.0,23926.0,24827.0,nan,24429.0,24332.0,24827.0,nan
Total Liabilities,17397.0,17111.0,17580.0,nan,17312.0,17125.0,17580.0,nan
Total Equity,6894.0,6815.0,7247.0,nan,7117.0,7207.0,7247.0,nan
Net Income(Contr.),4167.0,4145.0,4515.0,nan,4438.0,4494.0,4515.0,nan
Net Income(Minor.),2727.0,2670.0,2732.0,nan,2680.0,2714.0,2732.0,nan
Capital Stock,1040.0,1040.0,1040.0,nan,1040.0,1040.0,1040.0,nan
Total Debt/Equity,252.35,251.09,242.56,nan,243.23,237.6,242.56,nan
Reserve Ratio,300.56,298.46,334.07,nan,326.59,331.98,334.07,nan
Oper.Income Margin,6.88,5.13,6.46,nan,12.97,5.15,-0.47,nan
Net Income Margin,1.09,0.26,2.94,nan,6.02,1.83,0.72,nan
ROA,1.47,0.06,2.02,nan,4.77,1.61,0.72,nan
ROE,3.75,0.84,9.39,nan,20.12,5.73,2.2,nan
EPS(KRW),365.0,83.0,978.0,nan,523.0,154.0,60.0,nan
BPS(KRW),10014.0,9962.0,10852.0,nan,10665.0,10800.0,10852.0,nan
DPS(KRW),50.0,75.0,100.0,nan,nan,nan,100.0,nan
PER,6.71,27.44,2.1,nan,nan,nan,nan,nan
PBR,0.24,0.23,0.19,nan,0.21,0.2,0.19,nan
Issued Shares,41609.0,41609.0,41609.0,nan,41609.0,41609.0,41609.0,nan
Div Yield,2.04,3.28,4.88,nan,nan,nan,4.88,nan
