계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1002.0,1349.0,1471.0,nan,243.0,296.0,660.0,nan
Operating Income,-52.0,56.0,64.0,nan,-21.0,21.0,76.0,nan
Oper.Income(Rep.),-52.0,56.0,64.0,nan,-21.0,21.0,76.0,nan
Net Income,69.0,83.0,305.0,nan,28.0,154.0,148.0,nan
Net Income(Contr.),69.0,83.0,305.0,nan,28.0,154.0,148.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1627.0,1764.0,2272.0,nan,1819.0,1993.0,2272.0,nan
Total Liabilities,385.0,444.0,697.0,nan,514.0,553.0,697.0,nan
Total Equity,1241.0,1320.0,1575.0,nan,1305.0,1440.0,1575.0,nan
Net Income(Contr.),1241.0,1320.0,1575.0,nan,1305.0,1440.0,1575.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,100.0,100.0,100.0,nan,100.0,100.0,100.0,nan
Total Debt/Equity,31.06,33.64,44.22,nan,39.43,38.41,44.22,nan
Reserve Ratio,1191.72,1270.66,1532.7,nan,1259.27,1397.95,1532.7,nan
Oper.Income Margin,-5.19,4.16,4.37,nan,-8.6,6.99,11.49,nan
Net Income Margin,6.91,6.16,20.71,nan,11.73,52.0,22.34,nan
ROA,4.36,4.9,15.1,nan,6.36,32.29,27.67,nan
ROE,5.8,6.49,21.05,nan,8.84,44.85,39.14,nan
EPS(KRW),345.0,415.0,1520.0,nan,142.0,768.0,736.0,nan
BPS(KRW),6459.0,6853.0,8163.0,nan,6796.0,7490.0,8163.0,nan
DPS(KRW),20.0,80.0,120.0,nan,nan,nan,120.0,nan
PER,12.16,10.5,2.66,nan,nan,nan,nan,nan
PBR,0.65,0.64,0.5,nan,0.61,0.52,0.5,nan
Issued Shares,20048.0,20048.0,20048.0,nan,20048.0,20048.0,20048.0,nan
Div Yield,0.48,1.84,2.97,nan,nan,nan,2.97,nan
