계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,45339.0,43555.0,43060.0,nan,10395.0,10758.0,12985.0,nan
Operating Income,10022.0,8726.0,5170.0,nan,1959.0,1161.0,872.0,nan
Oper.Income(Rep.),10022.0,8726.0,5170.0,nan,1959.0,1161.0,872.0,nan
Net Income,8981.0,7187.0,4956.0,nan,2177.0,594.0,927.0,nan
Net Income(Contr.),4408.0,3717.0,3340.0,nan,1264.0,523.0,831.0,nan
Net Income(Minor.),4573.0,3470.0,1617.0,nan,913.0,71.0,97.0,nan
Total Assets,54902.0,63793.0,65767.0,nan,64930.0,60701.0,65767.0,nan
Total Liabilities,15036.0,17994.0,15896.0,nan,17160.0,14295.0,15896.0,nan
Total Equity,39867.0,45799.0,49871.0,nan,47769.0,46406.0,49871.0,nan
Net Income(Contr.),20479.0,23555.0,27149.0,nan,25022.0,24569.0,27149.0,nan
Net Income(Minor.),19388.0,22244.0,22722.0,nan,22748.0,21837.0,22722.0,nan
Capital Stock,68.0,68.0,68.0,nan,68.0,68.0,68.0,nan
Total Debt/Equity,37.71,39.29,31.87,nan,35.92,30.8,31.87,nan
Reserve Ratio,30010.66,34522.45,39794.52,nan,36674.68,36011.08,39794.52,nan
Oper.Income Margin,22.1,20.03,12.01,nan,18.84,10.8,6.71,nan
Net Income Margin,9.72,8.53,7.76,nan,12.16,4.86,6.4,nan
ROA,18.3,12.11,7.65,nan,13.51,3.78,5.87,nan
ROE,23.98,16.88,13.17,nan,20.59,8.43,12.85,nan
EPS(KRW),32330.0,27262.0,24492.0,nan,9267.0,3834.0,6092.0,nan
BPS(KRW),150553.0,173112.0,199473.0,nan,183873.0,180555.0,199473.0,nan
DPS(KRW),3050.0,3970.0,5350.0,nan,2400.0,nan,2950.0,nan
PER,1.9,2.86,3.4,nan,nan,nan,nan,nan
PBR,0.41,0.45,0.42,nan,0.45,0.51,0.42,nan
Issued Shares,13636.0,13636.0,13636.0,nan,13636.0,13636.0,13636.0,nan
Div Yield,4.97,5.09,6.43,nan,2.91,nan,3.55,nan
