계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,139.0,137.0,149.0,nan,nan,nan,nan,nan
Operating Income,-13.0,-15.0,-7.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-13.0,-15.0,-7.0,nan,nan,nan,0.0,nan
Net Income,-10.0,-8.0,-5.0,nan,nan,nan,nan,nan
Net Income(Contr.),-10.0,-8.0,-5.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,444.0,437.0,422.0,nan,nan,nan,422.0,nan
Total Liabilities,37.0,38.0,28.0,nan,nan,nan,28.0,nan
Total Equity,407.0,399.0,395.0,nan,nan,nan,395.0,nan
Net Income(Contr.),407.0,399.0,395.0,nan,nan,nan,395.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,54.0,55.0,56.0,nan,nan,nan,56.0,nan
Total Debt/Equity,9.07,9.44,7.0,nan,nan,nan,7.0,nan
Reserve Ratio,649.79,631.18,608.54,nan,nan,nan,608.54,nan
Oper.Income Margin,-9.13,-10.93,-4.79,nan,nan,nan,nan,nan
Net Income Margin,-7.38,-5.69,-3.53,nan,nan,nan,nan,nan
ROA,-2.18,-1.77,-1.23,nan,nan,nan,nan,nan
ROE,-2.52,-1.93,-1.33,nan,nan,nan,nan,nan
EPS(KRW),-96.0,-71.0,-48.0,nan,nan,nan,0.0,nan
BPS(KRW),3749.0,3656.0,3543.0,nan,nan,nan,3543.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,1.45,2.11,1.48,nan,nan,nan,1.48,nan
Issued Shares,9615.0,10021.0,11141.0,nan,nan,nan,11141.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
