계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,710.0,696.0,806.0,nan,234.0,181.0,220.0,nan
Operating Income,-18.0,9.0,34.0,nan,17.0,10.0,2.0,nan
Oper.Income(Rep.),-18.0,9.0,34.0,nan,17.0,10.0,2.0,nan
Net Income,-46.0,39.0,56.0,nan,3.0,-3.0,37.0,nan
Net Income(Contr.),-46.0,39.0,56.0,nan,3.0,-3.0,37.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1553.0,1543.0,1715.0,nan,1554.0,1528.0,1715.0,nan
Total Liabilities,227.0,244.0,430.0,nan,275.0,268.0,430.0,nan
Total Equity,1326.0,1299.0,1285.0,nan,1280.0,1260.0,1285.0,nan
Net Income(Contr.),1326.0,1299.0,1285.0,nan,1280.0,1260.0,1285.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,98.0,98.0,98.0,nan,98.0,98.0,98.0,nan
Total Debt/Equity,17.13,18.77,33.42,nan,21.47,21.25,33.42,nan
Reserve Ratio,1339.34,1332.06,1327.04,nan,1312.14,1292.46,1327.04,nan
Oper.Income Margin,-2.59,1.22,4.26,nan,7.42,5.51,0.81,nan
Net Income Margin,-6.53,5.61,6.99,nan,1.08,-1.56,17.05,nan
ROA,-2.9,2.52,3.46,nan,0.64,-0.73,9.24,nan
ROE,-3.39,2.97,4.36,nan,0.79,-0.89,11.77,nan
EPS(KRW),-236.0,201.0,291.0,nan,13.0,-15.0,193.0,nan
BPS(KRW),7197.0,7271.0,7245.0,nan,7170.0,7070.0,7245.0,nan
DPS(KRW),200.0,250.0,250.0,nan,100.0,nan,150.0,nan
PER,nan,19.7,13.46,nan,nan,nan,nan,nan
PBR,0.52,0.54,0.54,nan,0.56,0.55,0.54,nan
Issued Shares,19669.0,19371.0,19371.0,nan,19371.0,19371.0,19371.0,nan
Div Yield,5.32,6.31,6.39,nan,2.48,nan,3.83,nan
