계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,129,163.0,245.0,nan,nan,nan,nan,nan
Operating Income,10,2.0,19.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),10,2.0,19.0,nan,nan,nan,0.0,nan
Net Income,-46,-151.0,20.0,nan,nan,nan,nan,nan
Net Income(Contr.),-46,-151.0,20.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,322,452.0,824.0,nan,nan,nan,824.0,nan
Total Liabilities,420,111.0,184.0,nan,nan,nan,184.0,nan
Total Equity,-98,341.0,640.0,nan,nan,nan,640.0,nan
Net Income(Contr.),-98,341.0,640.0,nan,nan,nan,640.0,nan
Net Income(Minor.),0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,4,7.0,8.0,nan,nan,nan,8.0,nan
Total Debt/Equity,Completely Impaired capital,32.65,28.79,nan,nan,nan,28.79,nan
Reserve Ratio,nan,4948.45,7904.75,nan,nan,nan,7904.75,nan
Oper.Income Margin,7.79,1.47,7.64,nan,nan,nan,nan,nan
Net Income Margin,-35.70,-92.15,8.07,nan,nan,nan,nan,nan
ROA,N/A(IFRS),-38.9,3.1,nan,nan,nan,nan,nan
ROE,N/A(IFRS),-124.17,4.03,nan,nan,nan,nan,nan
EPS(KRW),-1209,-2929.0,272.0,nan,nan,nan,0.0,nan
BPS(KRW),-2155,5048.0,8005.0,nan,nan,nan,8005.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,48.82,nan,nan,nan,nan,nan
PBR,nan,nan,1.66,nan,nan,nan,1.66,nan
Issued Shares,3500,7061.0,8175.0,nan,nan,nan,8175.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
